Species	Source
Caulolatilus princeps	OBIS
Lepidonectes corallicola	OBIS
Stegastes acapulcoensis	OBIS
Paralabrax albomaculatus	OBIS
Microspathodon dorsalis	OBIS
Bodianus eclancheri	OBIS
Elagatis bipinnulata	OBIS
Lutjanus guttatus	OBIS
Sphyrna lewini	OBIS
Girella freminvillii	OBIS
Gymnothorax dovii	OBIS
Orthopristis forbesi	OBIS
Scomberomorus sierra	OBIS
Lythrypnus gilberti	OBIS
Balistes polylepis	OBIS
Muraena lentiginosa	OBIS
Mulloidichthys dentatus	OBIS
Fistularia commersonii	OBIS
Rypticus bicolor	OBIS
Scorpaenodes xyris	OBIS
Lutjanus novemfasciatus	OBIS
Kyphosus elegans	OBIS
Aulostomus chinensis	OBIS
Coryphopterus urospilus	OBIS
Acanthurus nigricans	OBIS
Opisthonema libertate	OBIS
Anisotremus scapularis	OBIS
Diodon holocanthus	OBIS
Centropomus armatus	OBIS
Myripristis leiognathus	OBIS
Triaenodon obesus	OBIS
Bathygobius lineatus	OBIS
Caranx caballus	OBIS
Stegastes flavilatus	OBIS
Alphestes immaculatus	OBIS
Arothron hispidus	OBIS
Caranx melampygus	OBIS
Lile stolifera	OBIS
Sargocentron suborbitale	OBIS
Vinciguerria lucetia	OBIS
Haemulon maculicauda	OBIS
Scarus perrico	OBIS
Hyporhamphus unifasciatus	OBIS
Eucinostomus dowii	OBIS
Synodus lacertinus	OBIS
Microspathodon bairdii	OBIS
Haemulon aurolineatum	OBIS
Rypticus nigripinnis	OBIS
Diogenichthys laternatus	OBIS
Synodus scituliceps	OBIS
Paralabrax maculatofasciatus	OBIS
Apogon retrosella	OBIS
Oplegnathus insignis	OBIS
Acanthurus triostegus	OBIS
Haemulon scudderii	OBIS
Diapterus peruvianus	OBIS
Etropus crossotus	OBIS
Hoplopagrus guentherii	OBIS
Hypanus dipterurus	OBIS
Scarus compressus	OBIS
Coryphaena hippurus	OBIS
Nicholsina denticulata	OBIS
Pseudobalistes naufragium	OBIS
Anisotremus interruptus	OBIS
Polydactylus approximans	OBIS
Tomicodon petersii	OBIS
Mugil galapagensis	OBIS
Entomacrodus chiostictus	OBIS
Canthidermis maculata	OBIS
Kyphosus vaigiensis	OBIS
Ctenogobius sagittula	OBIS
Trachinotus rhodopus	OBIS
Stegastes rectifraenum	OBIS
Labrisomus xanti	OBIS
Euthynnus affinis	OBIS
Albula vulpes	OBIS
Symphurus atramentatus	OBIS
Syacium ovale	OBIS
Prionotus stephanophrys	OBIS
Canthigaster janthinoptera	OBIS
Sphyraena idiastes	OBIS
Malacoctenus tetranemus	OBIS
Thalassoma grammaticum	OBIS
Bathygobius ramosus	OBIS
Rhencus macracanthus	OBIS
Haemulopsis leuciscus	OBIS
Diodon hystrix	OBIS
Malacoctenus hubbsi	OBIS
Harengula thrissina	OBIS
Gymnothorax panamensis	OBIS
Sardinops sagax	OBIS
Carcharhinus galapagensis	OBIS
Myctophum aurolaternatum	OBIS
Selar crumenophthalmus	OBIS
Pseudupeneus grandisquamis	OBIS
Gobiesox pinniger	OBIS
Urobatis halleri	OBIS
Acanthemblemaria crockeri	OBIS
Myrichthys tigrinus	OBIS
Halichoeres notospilus	OBIS
Caranx caninus	OBIS
Euthynnus lineatus	OBIS
Zalieutes elater	OBIS
Selene peruviana	OBIS
Labrisomus multiporosus	OBIS
Doryrhamphus excisus	OBIS
Oligoplites saurus	OBIS
Oxyporhamphus micropterus	OBIS
Pomacanthus zonipectus	OBIS
Ophioblennius atlanticus	OBIS
Oligoplites altus	OBIS
Chilomycterus reticulatus	OBIS
Diplectrum pacificum	OBIS
Calamus brachysomus	OBIS
Benthosema pterotum	OBIS
Novaculichthys taeniourus	OBIS
Gymnothorax castaneus	OBIS
Porichthys margaritatus	OBIS
Cratinus agassizii	OBIS
Decapterus macarellus	OBIS
Hemilutjanus macrophthalmos	OBIS
Chromis alta	OBIS
Anchoa ischana	OBIS
Calamus taurinus	OBIS
Cetengraulis mysticetus	OBIS
Lythrypnus dalli	OBIS
Hypsoblennius brevipinnis	OBIS
Apogon dovii	OBIS
Enneanectes carminalis	OBIS
Peprilus medius	OBIS
Chaenomugil proboscideus	OBIS
Bagre panamensis	OBIS
Abantennarius sanguineus	OBIS
Hypsoblennius gentilis	OBIS
Trachinotus paitensis	OBIS
Haemulon flaviguttatum	OBIS
Hippocampus ingens	OBIS
Caranx hippos	OBIS
Gobiosoma chiquita	OBIS
Girella simplicidens	OBIS
Lutjanus jordani	OBIS
Lutjanus aratus	OBIS
Paralichthys californicus	OBIS
Elacatinus puncticulatus	OBIS
Myrophis vafer	OBIS
Haemulon sexfasciatum	OBIS
Eucinostomus entomelas	OBIS
Argyropelecus lychnus	OBIS
Chloroscombrus orqueta	OBIS
Kyphosus ocyurus	OBIS
Triphoturus mexicanus	OBIS
Scomber japonicus	OBIS
Synodus evermanni	OBIS
Tomicodon boehlkei	OBIS
Diapterus brevirostris	OBIS
Taeniurops meyeni	OBIS
Coryphaena equiselis	OBIS
Epinephelus analogus	OBIS
Gobiesox adustus	OBIS
Fundulus parvipinnis	OBIS
Heterodontus quoyi	OBIS
Sarda orientalis	OBIS
Atherinops affinis	OBIS
Atherinella eriarcha	OBIS
Chaetodipterus zonatus	OBIS
Lampanyctus omostigma	OBIS
Acanthemblemaria castroi	OBIS
Rhencus panamensis	OBIS
Orthopristis reddingi	OBIS
Sphoeroides lobatus	OBIS
Diplobatis ommata	OBIS
Trichiurus lepturus	OBIS
Sphoeroides angusticeps	OBIS
Peprilus snyderi	OBIS
Hyporthodus cifuentesi	OBIS
Abudefduf saxatilis	OBIS
Malacoctenus zonogaster	OBIS
Anchovia macrolepidota	OBIS
Anchoa nasus	OBIS
Ostracion meleagris	OBIS
Urobatis maculatus	OBIS
Sphyraena ensis	OBIS
Pleuronichthys guttulatus	OBIS
Sternoptyx diaphana	OBIS
Haemulon steindachneri	OBIS
Scorpaena histrio	OBIS
Sphoeroides rosenblatti	OBIS
Citharichthys platophrys	OBIS
Larimus argenteus	OBIS
Lutjanus colorado	OBIS
Quietula y-cauda	OBIS
Engyophrys sanctilaurentii	OBIS
Malacoctenus gigas	OBIS
Myripristis berndti	OBIS
Orthopristis chalceus	OBIS
Paraclinus sini	OBIS
Coralliozetus micropes	OBIS
Halichoeres chierchiae	OBIS
Pareques viola	OBIS
Paralichthys aestuarius	OBIS
Centropomus robalito	OBIS
Stathmonotus sinuscalifornici	OBIS
Mycteroperca rosacea	OBIS
Lutjanus inermis	OBIS
Rhizoprionodon longurio	OBIS
Umbrina xanti	OBIS
Paraclinus mexicanus	OBIS
Paralichthys woolmani	OBIS
Bellator loxias	OBIS
Gonichthys cocco	OBIS
Echidna nocturna	OBIS
Myctophum affine	OBIS
Girella nigricans	OBIS
Oxycirrhites typus	OBIS
Thunnus albacares	OBIS
Tylosurus crocodilus	OBIS
Cyclothone acclinidens	OBIS
Apogon pacificus	OBIS
Scorpaena sonorae	OBIS
Malacoctenus ebisui	OBIS
Myctophum nitidulum	OBIS
Cyclopsetta querna	OBIS
Prognathodes carlhubbsi	OBIS
Rhynchoconger nitens	OBIS
Gonichthys tenuiculus	OBIS
Isopisthus remifer	OBIS
Occidentarius platypogon	OBIS
Gnathanodon speciosus	OBIS
Bregmaceros bathymaster	OBIS
Fowlerichthys avalonis	OBIS
Exocoetus monocirrhus	OBIS
Symphurus callopterus	OBIS
Echidna nebulosa	OBIS
Alectis ciliaris	OBIS
Fodiator acutus	OBIS
Dactylagnus mundus	OBIS
Synodus lucioceps	OBIS
Bellator xenisma	OBIS
Carcharhinus limbatus	OBIS
Symphurus chabanaudi	OBIS
Porichthys analis	OBIS
Archosargus pourtalesii	OBIS
Nematistius pectoralis	OBIS
Gymnomuraena zebra	OBIS
Scorpaena russula	OBIS
Axoclinus lucillae	OBIS
Lythrypnus rhizophora	OBIS
Uropterygius macrocephalus	OBIS
Ophichthus zophochir	OBIS
Pristigenys serrula	OBIS
Prionotus ruscarius	OBIS
Heteropriacanthus cruentatus	OBIS
Lophiodes caulinaris	OBIS
Alphestes multiguttatus	OBIS
Bellator gymnostethus	OBIS
Benthosema panamense	OBIS
Bathygobius andrei	OBIS
Remora remora	OBIS
Cynoscion phoxocephalus	OBIS
Aetobatus narinari	OBIS
Pseudogramma thaumasia	OBIS
Coralliozetus angelicus	OBIS
Auxis thazard	OBIS
Gymnothorax equatorialis	OBIS
Nexilosus latifrons	OBIS
Engraulis mordax	OBIS
Aruma histrio	OBIS
Thunnus obesus	OBIS
Barbulifer pantherinus	OBIS
Bathylagoides nigrigenys	OBIS
Hemiramphus saltator	OBIS
Menticirrhus nasus	OBIS
Menticirrhus undulatus	OBIS
Malacoctenus zonifer	OBIS
Selene brevoortii	OBIS
Symphurus elongatus	OBIS
Brotula clarkae	OBIS
Diplectrum euryplectrum	OBIS
Trachinotus stilbe	OBIS
Bothus leopardinus	OBIS
Cynoscion reticulatus	OBIS
Ctenochaetus marginatus	OBIS
Bathophilus filifer	OBIS
Syacium latifrons	OBIS
Haemulopsis nitidus	OBIS
Symbolophorus evermanni	OBIS
Diplectrum macropoma	OBIS
Gobioclinus dendriticus	OBIS
Caranx lugubris	OBIS
Anchoa argentivittata	OBIS
Opisthopterus dovii	OBIS
Acanthemblemaria hancocki	OBIS
Carcharhinus falciformis	OBIS
Abudefduf declivifrons	OBIS
Ogcocephalus darwini	OBIS
Gillichthys seta	OBIS
Pleuronichthys ocellatus	OBIS
Stomias colubrinus	OBIS
Hypanus longus	OBIS
Diaphus pacificus	OBIS
Naucrates ductor	OBIS
Lepophidium prorates	OBIS
Halichoeres semicinctus	OBIS
Acanthemblemaria macrospilus	OBIS
Aluterus scriptus	OBIS
Anchoa starksi	OBIS
Strongylura scapularis	OBIS
Chaenopsis alepidota	OBIS
Narcine entemedor	OBIS
Citharichthys stigmaeus	OBIS
Fistularia corneta	OBIS
Brachygenys californiensis	OBIS
Pomadasys branickii	OBIS
Microlepidotus inornatus	OBIS
Psenes cyanophrys	OBIS
Elops affinis	OBIS
Anchoa mundeoloides	OBIS
Stegastes leucorus	OBIS
Heterodontus francisci	OBIS
Centropomus viridis	OBIS
Pherallodiscus funebris	OBIS
Heteroconger klausewitzi	OBIS
Halichoeres melanotis	OBIS
Crocodilichthys gracilis	OBIS
Dialommus macrocephalus	OBIS
Pleuronichthys verticalis	OBIS
Syngnathus auliscus	OBIS
Ariosoma gilberti	OBIS
Dactyloscopus lunaticus	OBIS
Cynoscion parvipinnis	OBIS
Diplectrum labarum	OBIS
Trachinotus kennedyi	OBIS
Tomicodon humeralis	OBIS
Synchiropus atrilabiatus	OBIS
Cheilopogon xenopterus	OBIS
Stomias atriventer	OBIS
Bairdiella icistia	OBIS
Pareques perissa	OBIS
Tomicodon chilensis	OBIS
Prionotus albirostris	OBIS
Acanthemblemaria exilispinus	OBIS
Gillichthys mirabilis	OBIS
Mustelus lunulatus	OBIS
Starksia spinipenis	OBIS
Dialommus fuscus	OBIS
Ekemblemaria myersi	OBIS
Gymneleotris seminuda	OBIS
Odontoscion eurymesops	OBIS
Euleptorhamphus viridis	OBIS
Bothus constellatus	OBIS
Pontinus sierra	OBIS
Kuhlia mugil	OBIS
Larimus pacificus	OBIS
Micropogonias ectenes	OBIS
Pliosteostoma lutipinnis	OBIS
Fistularia petimba	OBIS
Caranx vinctus	OBIS
Anchoa lucida	OBIS
Xenichthys xanti	OBIS
Oligoplites refulgens	OBIS
Enneanectes reticulatus	OBIS
Achirus scutum	OBIS
Lampanyctus parvicauda	OBIS
Tigrigobius digueti	OBIS
Hemanthias signifer	OBIS
Porichthys notatus	OBIS
Kathetostoma averruncus	OBIS
Urotrygon chilensis	OBIS
Decodon melasma	OBIS
Pseudobatos productus	OBIS
Baldwinella eos	OBIS
Muraena clepsydra	OBIS
Ilypnus gilberti	OBIS
Leuroglossus stilbius	OBIS
Anarchias galapagensis	OBIS
Hemanthias peruanus	OBIS
Istiophorus platypterus	OBIS
Larimus acclivis	OBIS
Paranthias furcifer	OBIS
Lutjanus kasmira	OBIS
Symphurus gorgonae	OBIS
Symphurus oligomerus	OBIS
Urotrygon munda	OBIS
Scorpaena plumieri	OBIS
Parapsettus panamensis	OBIS
Arcos erythrops	OBIS
Abudefduf concolor	OBIS
Symphurus melanurus	OBIS
Hippoglossina bollmani	OBIS
Prionotus horrens	OBIS
Evorthodus minutus	OBIS
Hyporthodus niphobles	OBIS
Hyporthodus acanthistius	OBIS
Diplectrum eumelum	OBIS
Eugerres axillaris	OBIS
Nebris occidentalis	OBIS
Ophioscion scierus	OBIS
Cosmocampus arctus	OBIS
Hygophum reinhardtii	OBIS
Cherublemma emmelas	OBIS
Lythrypnus pulchellus	OBIS
Brockius striatus	OBIS
Cypselurus callopterus	OBIS
Haemulopsis axillaris	OBIS
Gymnothorax undulatus	OBIS
Anisotremus taeniatus	OBIS
Xenomedea rhodopyga	OBIS
Anchoa panamensis	OBIS
Bollmannia umbrosa	OBIS
Protemblemaria bicirrus	OBIS
Xystreurys liolepis	OBIS
Lampanyctus idostigma	OBIS
Nemichthys scolopaceus	OBIS
Menticirrhus elongatus	OBIS
Sphoeroides lispus	OBIS
Pseudobatos leucorhynchus	OBIS
Hippoglossina tetrophthalma	OBIS
Axoclinus nigricaudus	OBIS
Xenichthys agassizii	OBIS
Umbrina galapagorum	OBIS
Trinectes fonsecensis	OBIS
Narcine vermiculata	OBIS
Opisthonema berlangai	OBIS
Emblemaria hypacanthus	OBIS
Lampanyctus macropterus	OBIS
Ichthyapus selachops	OBIS
Symphurus atricauda	OBIS
Anchoa eigenmannia	OBIS
Paralonchurus dumerilii	OBIS
Tomicodon zebra	OBIS
Seriola lalandi	OBIS
Citharichthys fragilis	OBIS
Opisthonema medirastre	OBIS
Haemulopsis elongatus	OBIS
Ogilbia ventralis	OBIS
Monolene maculipinna	OBIS
Scopelengys tristis	OBIS
Mustelus henlei	OBIS
Myrichthys xysturus	OBIS
Stellifer fuerthii	OBIS
Genyatremus dovii	OBIS
Sphoeroides trichocephalus	OBIS
Porichthys myriaster	OBIS
Anisotremus surinamensis	OBIS
Atherinella serrivomer	OBIS
Chitonotus pugetensis	OBIS
Chriolepis zebra	OBIS
Leuresthes sardina	OBIS
Paralabrax nebulifer	OBIS
Deckertichthys aureolus	OBIS
Micropogonias altipinnis	OBIS
Elattarchus archidium	OBIS
Urotrygon rogersi	OBIS
Paraclinus asper	OBIS
Katsuwonus pelamis	OBIS
Gymnura marmorata	OBIS
Ophichthus remiger	OBIS
Physiculus nematopus	OBIS
Starksia fulva	OBIS
Syngnathus californiensis	OBIS
Centropomus unionensis	OBIS
Colpichthys regis	OBIS
Rhinoptera steindachneri	OBIS
Pontinus furcirhinus	OBIS
Lycengraulis poeyi	OBIS
Chloroscombrus chrysurus	OBIS
Seriola peruana	OBIS
Heterostichus rostratus	OBIS
Pleuronichthys ritteri	OBIS
Stellifer illecebrosus	OBIS
Lutjanus peru	OBIS
Zapteryx exasperata	OBIS
Cubiceps pauciradiatus	OBIS
Peristedion barbiger	OBIS
Carangoides otrynter	OBIS
Tigrigobius limbaughi	OBIS
Opisthonema oglinum	OBIS
Antennatus strigatus	OBIS
Entomacrodus sealei	OBIS
Bollmannia chlamydes	OBIS
Ginglymostoma cirratum	OBIS
Enchelycore octaviana	OBIS
Ophichthus triserialis	OBIS
Hyporhamphus gilli	OBIS
Cyclopsetta panamensis	OBIS
Menticirrhus panamensis	OBIS
Quietula guaymasiae	OBIS
Malacoctenus sudensis	OBIS
Mycteroperca xenarcha	OBIS
Cynoscion squamipinnis	OBIS
Idiacanthus antrostomus	OBIS
Hemicaranx leucurus	OBIS
Dactyloscopus pectoralis	OBIS
Heterodontus mexicanus	OBIS
Citharichthys xanthostigma	OBIS
Larimus effulgens	OBIS
Lophiodes spilurus	OBIS
Neoopisthopterus tropicus	OBIS
Perissias taeniopterus	OBIS
Monolene asaedae	OBIS
Paraclinus altivelis	OBIS
Thermarces cerberus	OBIS
Symphurus williamsi	OBIS
Stellifer zestocarus	OBIS
Ilisha fuerthii	OBIS
Diplophos taenia	OBIS
Hyporhamphus naos	OBIS
Axoclinus storeyae	OBIS
Symphurus leeorum	OBIS
Platybelone argalus	OBIS
Atherinopsis californiensis	OBIS
Rypticus saponaceus	OBIS
Coelorinchus canus	OBIS
Brachygenys jessiae	OBIS
Umbrina roncador	OBIS
Ariosoma prorigerum	OBIS
Mycteroperca jordani	OBIS
Arcos rhodospilus	OBIS
Anisotremus davidsonii	OBIS
Tomicodon myersi	OBIS
Muraena argus	OBIS
Paralonchurus petersii	OBIS
Exocoetus volitans	OBIS
Malacanthus brevirostris	OBIS
Orthopristis cantharinus	OBIS
Liopropoma fasciatum	OBIS
Cynoscion albus	OBIS
Neobythites stelliferoides	OBIS
Prognichthys tringa	OBIS
Myliobatis californica	OBIS
Hypsoblennius jenkinsi	OBIS
Pseudobatos glaucostigma	OBIS
Serrivomer sector	OBIS
Anchoa exigua	OBIS
Aetobatus laticeps	OBIS
Notolychnus valdiviae	OBIS
Rostroraja velezi	OBIS
Paraclinus walkeri	OBIS
Paralabrax auroguttatus	OBIS
Parexocoetus brachypterus	OBIS
Stellifer oscitans	OBIS
Scopelarchoides nicholsi	OBIS
Ophioscion typicus	OBIS
Symphurus fasciolaris	OBIS
Porichthys greenei	OBIS
Chlorophthalmus mento	OBIS
Scorpaena guttata	OBIS
Opisthonema bulleri	OBIS
Cantherhines dumerilii	OBIS
Lepidonectes clarkhubbsi	OBIS
Mustelus californicus	OBIS
Xanthichthys mento	OBIS
Grammonus diagrammus	OBIS
Uropterygius versutus	OBIS
Malacoctenus margaritae	OBIS
Synodus synodus	OBIS
Micropogonias megalops	OBIS
Gillellus semicinctus	OBIS
Paraclinus beebei	OBIS
Gymnothorax flavimarginatus	OBIS
Cynoponticus coniceps	OBIS
Merluccius angustimanus	OBIS
Sternoptyx obscura	OBIS
Vinciguerria nimbaria	OBIS
Mobula munkiana	OBIS
Anchoa helleri	OBIS
Microgobius erectus	OBIS
Prionotus birostratus	OBIS
Atherinella nepenthe	OBIS
Hyporhamphus roberti	OBIS
Serranus aequidens	OBIS
Paralabrax clathratus	OBIS
Dasyatis brevis	OBIS
Carapus dubius	OBIS
Echiodon exsilium	OBIS
Porichthys ephippiatus	OBIS
Stellifer chrysoleuca	OBIS
Astroscopus zephyreus	OBIS
Corvula macrops	OBIS
Gibbonsia metzi	OBIS
Diplectrum sciurus	OBIS
Paralonchurus goodei	OBIS
Urobatis concentricus	OBIS
Urotrygon nana	OBIS
Hirundichthys marginatus	OBIS
Hemicaranx zelotes	OBIS
Starksia cremnobates	OBIS
Uropterygius macularius	OBIS
Merluccius productus	OBIS
Peristedion crustosum	OBIS
Diplectrum maximum	OBIS
Arcos poecilophthalmos	OBIS
Alopias pelagicus	OBIS
Decapterus muroadsi	OBIS
Gobiesox schultzi	OBIS
Melanorhinus cyanellus	OBIS
Pronotogrammus multifasciatus	OBIS
Kyphosus azureus	OBIS
Galeocerdo cuvier	OBIS
Bothus mancus	OBIS
Hyporhamphus snyderi	OBIS
Chauliodus barbatus	OBIS
Conodon serrifer	OBIS
Erotelis armiger	OBIS
Myxodagnus opercularis	OBIS
Ablennes hians	OBIS
Cynoscion xanthulus	OBIS
Apodichthys fucorum	OBIS
Etrumeus sadina	OBIS
Sphyrna zygaena	OBIS
Iniistius pavo	OBIS
Synodus sechurae	OBIS
Lepophidium negropinna	OBIS
Trinectes xanthurus	OBIS
Heteroconger digueti	OBIS
Ophichthus rugifer	OBIS
Symbolophorus reversus	OBIS
Sebastes auriculatus	OBIS
Starksia galapagensis	OBIS
Achirus klunzingeri	OBIS
Coralliozetus boehlkei	OBIS
Gibbonsia elegans	OBIS
Notarius planiceps	OBIS
Tylosurus fodiator	OBIS
Carcharhinus porosus	OBIS
Gobiosoma paradoxum	OBIS
Clevelandia ios	OBIS
Daector dowi	OBIS
Totoaba macdonaldi	OBIS
Etrumeus acuminatus	OBIS
Caulolatilus affinis	OBIS
Hygophum atratum	OBIS
Stellifer ericymba	OBIS
Diplectrum rostrum	OBIS
Coralliozetus rosenblatti	OBIS
Lampanyctus ritteri	OBIS
Bodianus pulcher	OBIS
Remora australis	OBIS
Gymnura crebripunctata	OBIS
Scomberomorus concolor	OBIS
Anisotremus caesius	OBIS
Microlepidotus brevipinnis	OBIS
Rostroraja equatorialis	OBIS
Opistognathus punctatus	OBIS
Leuresthes tenuis	OBIS
Mccoskerichthys sandae	OBIS
Sphoeroides sechurae	OBIS
Ancylopsetta dendritica	OBIS
Atherinella starksi	OBIS
Diapterus auratus	OBIS
Trinectes fimbriatus	OBIS
Bathycongrus macrurus	OBIS
Bollmannia stigmatura	OBIS
Ogilbia davidsmithi	OBIS
Scopelogadus bispinosus	OBIS
Remora brachyptera	OBIS
Coryphaenoides anguliceps	OBIS
Ophidion galeoides	OBIS
Bollmannia marginalis	OBIS
Odontoscion xanthops	OBIS
Opisthopterus equatorialis	OBIS
Platygillellus rubellulus	OBIS
Stathmonotus culebrai	OBIS
Tomicodon eos	OBIS
Notarius troschelii	OBIS
Opistognathus rhomaleus	OBIS
Paraletharchus pacificus	OBIS
Microgobius emblematicus	OBIS
Stethojulis bandanensis	OBIS
Atractoscion nobilis	OBIS
Bollmannia ocellata	OBIS
Clinocottus analis	OBIS
Fodiator rostratus	OBIS
Ilypnus luculentus	OBIS
Odontopyxis trispinosa	OBIS
Sphyrna tiburo	OBIS
Ophichthus longipenis	OBIS
Dibranchus spinosus	OBIS
Lepophidium pardale	OBIS
Membras gilberti	OBIS
Dactyloscopus lacteus	OBIS
Ctenogobius manglicola	OBIS
Triakis semifasciata	OBIS
Odontognathus panamensis	OBIS
Melichthys vidua	OBIS
Enchelycore lichenosa	OBIS
Umbrina dorsalis	OBIS
Cynoscion othonopterus	OBIS
Gempylus serpens	OBIS
Lagocephalus lagocephalus	OBIS
Gymnothorax funebris	OBIS
Leptocottus armatus	OBIS
Gymnothorax monostigma	OBIS
Gobulus hancocki	OBIS
Tetronarce tremens	OBIS
Remora osteochir	OBIS
Argyropelecus affinis	OBIS
Mugil hospes	OBIS
Cynoscion stolzmanni	OBIS
Acanthemblemaria stephensi	OBIS
Axoclinus cocoensis	OBIS
Eleotrica cableae	OBIS
Paralabrax humeralis	OBIS
Enneanectes macrops	OBIS
Auxis rochei	OBIS
Carcharhinus albimarginatus	OBIS
Physiculus rastrelliger	OBIS
Micrometrus minimus	OBIS
Squatina californica	OBIS
Paraconger californiensis	OBIS
Ophidion imitator	OBIS
Psenes sio	OBIS
Stellifer mancorensis	OBIS
Gobiesox papillifer	OBIS
Elops saurus	OBIS
Gymnothorax buroensis	OBIS
Nasolamia velox	OBIS
Dactyloscopus byersorum	OBIS
Phtheirichthys lineatus	OBIS
Bairdiella armata	OBIS
Petrotyx hopkinsi	OBIS
Scorpaenichthys marmoratus	OBIS
Cookeolus japonicus	OBIS
Symphurus melasmatotheca	OBIS
Microdesmus dorsipunctatus	OBIS
Acanthemblemaria balanorum	OBIS
Chiloconger dentatus	OBIS
Tigrigobius nesiotes	OBIS
Apogon binotatus	OBIS
Gobiesox rhessodon	OBIS
Citharichthys gordae	OBIS
Syacium longidorsale	OBIS
Bollmannia macropoma	OBIS
Emblemaria piratica	OBIS
Notarius kessleri	OBIS
Myrichthys aspetocheiros	OBIS
Cynoscion nannus	OBIS
Prionotus miles	OBIS
Thalassoma purpureum	OBIS
Gymnothorax phalarus	OBIS
Trachurus symmetricus	OBIS
Opistognathus rosenblatti	OBIS
Bathycongrus varidens	OBIS
Atherinella pachylepis	OBIS
Urotrygon aspidura	OBIS
Micromesistius poutassou	OBIS
Chaetodipterus faber	OBIS
Nezumia convergens	OBIS
Physiculus japonicus	OBIS
Prognathodes falcifer	OBIS
Paralabrax loro	OBIS
Chriolepis semisquamata	OBIS
Aluterus monoceros	OBIS
Cyclothone signata	OBIS
Dibranchus hystrix	OBIS
Umbrina bussingi	OBIS
Etropus ectenes	OBIS
Dicrolene nigra	OBIS
Cathorops dasycephalus	OBIS
Gobulus crescentalis	OBIS
Polydactylus virginicus	OBIS
Ophidion iris	OBIS
Argentina aliceae	OBIS
Symphurus prolatinaris	OBIS
Anchoa scofieldi	OBIS
Otophidium indefatigabile	OBIS
Citharichthys mariajorisae	OBIS
Daector schmitti	OBIS
Scomberomorus maculatus	OBIS
Carapus mourlani	OBIS
Lophiomus setigerus	OBIS
Myliobatis longirostris	OBIS
Guentherus altivela	OBIS
Microgobius crocatus	OBIS
Halichoeres discolor	OBIS
Prionotus teaguei	OBIS
Coelorinchus scaphopsis	OBIS
Lonchopisthus sinuscalifornicus	OBIS
Malacoctenus costaricanus	OBIS
Paralonchurus peruanus	OBIS
Diaphus rafinesquii	OBIS
Chlopsis bicollaris	OBIS
Tylosurus pacificus	OBIS
Sphyraena argentea	OBIS
Gobionellus liolepis	OBIS
Polydactylus opercularis	OBIS
Pteroplatytrygon violacea	OBIS
Tetrapturus angustirostris	OBIS
Lepidopus fitchi	OBIS
Albula argentea	OBIS
Gobiesox daedaleus	OBIS
Halichoeres aestuaricola	OBIS
Hippoglossina stomata	OBIS
Oligocottus snyderi	OBIS
Hirundichthys speculiger	OBIS
Halichoeres adustus	OBIS
Triphoturus oculeum	OBIS
Macrodon mordax	OBIS
Aboma etheostoma	OBIS
Remora albescens	OBIS
Embiotoca jacksoni	OBIS
Ophidion scrippsae	OBIS
Argentina sialis	OBIS
Opistognathus panamaensis	OBIS
Paraclinus integripinnis	OBIS
Tomicodon abuelorum	OBIS
Lepidonectes bimaculatus	OBIS
Nealotus tripes	OBIS
Haemulon plumierii	OBIS
Bregmaceros mcclellandi	OBIS
Ophichthus frontalis	OBIS
Umbrina wintersteeni	OBIS
Mataeocephalus tenuicauda	OBIS
Cheilotrema saturnum	OBIS
Labrisomus jenkinsi	OBIS
Notarius osculus	OBIS
Sphyrna media	OBIS
Avocettina bowersii	OBIS
Coryphaenoides capito	OBIS
Lobotes pacifica	OBIS
Symphurus diabolicus	OBIS
Symphurus undecimplerus	OBIS
Careproctus hyaleius	OBIS
Syngnathus carinatus	OBIS
Callechelys eristigma	OBIS
Acanthemblemaria atrata	OBIS
Chriolepis dialepta	OBIS
Coralliozetus springeri	OBIS
Gillellus greyae	OBIS
Ogilbia nigromarginata	OBIS
Abantennarius coccineus	OBIS
Sargocentron rubrum	OBIS
Nerophis lumbriciformis	OBIS
Thunnus tonggol	OBIS
Nezumia liolepis	OBIS
Sphyraena lucasana	OBIS
Neoconger vermiformis	OBIS
Microgobius tabogensis	OBIS
Brotula ordwayi	OBIS
Amphistichus argenteus	OBIS
Eugerres lineatus	OBIS
Icelinus quadriseriatus	OBIS
Quassiremus nothochir	OBIS
Carcharhinus obscurus	OBIS
Mobula mobular	OBIS
Gymnothorax elegans	OBIS
Lepophidium microlepis	OBIS
Micrometrus aurora	OBIS
Sphyraena guachancho	OBIS
Bolinichthys longipes	OBIS
Chromis limbaughi	OBIS
Chaenopsis schmitti	OBIS
Chriolepis lepidota	OBIS
Cirriemblemaria lucasana	OBIS
Heteristius cinctus	OBIS
Malacoctenus zacae	OBIS
Zapteryx xyster	OBIS
Dactyloscopus fallax	OBIS
Ectreposebastes imus	OBIS
Myripristis murdjan	OBIS
Oxyjulis californica	OBIS
Parophrys vetulus	OBIS
Sphyrna corona	OBIS
Dibranchus erinaceus	OBIS
Halosaurus radiatus	OBIS
Hoplunnis pacifica	OBIS
Gobiosoma nudum	OBIS
Ogilbia nudiceps	OBIS
Sarda chiliensis	OBIS
Hyporthodus exsul	OBIS
Hyporthodus niveatus	OBIS
Malacoctenus mexicanus	OBIS
Microlepidotus lethopristis	OBIS
Selene vomer	OBIS
Decapterus macrosoma	OBIS
