Species	Source
Maeandricampus triangulum	GBIF
Ampelisca cristata	GBIF
Tryphosella sarsi	GBIF
Mursia yaquinensis	GBIF
Rhepoxynius bicuspidatus	GBIF
Callianassa bandonensis	GBIF
Haliophasma geminatum	GBIF
Montezumella eichhorni	GBIF
Mursia aspina	GBIF
Rhepoxynius variatus	GBIF
Orbitoplax weaveri	GBIF
Anisospinos berglundi	GBIF
Cancer bainbridgensis	GBIF
Sarcotaces arcticus	GBIF
Haemobaphes diceraus	GBIF
Anthessius nortoni	GBIF
Haplophthalmus danicus	GBIF
Munidopsis albatrossae	GBIF
Hippomedon coecus	GBIF
Scaphocalanus echinatus	GBIF
Eualus butleri	GBIF
Doropygus seclusus	GBIF
Hoploparia horrida	GBIF
Pseudomma berkeleyi	GBIF
Callianassa oregonensis	GBIF
Haplostomella oceanica	GBIF
Labidocera kolpos	GBIF
Pleuromamma abdominalis	GBIF
Paracalanus quasimodo	GBIF
Ianiropsis minuta	GBIF
Seba profunda	GBIF
Neopisosoma curacaoense	GBIF
Leptodiaptomus ashlandi	GBIF
Augaptilus anceps	GBIF
Exacanthomysis alaskensis	GBIF
Plagiolophus vancouverensis	GBIF
Gnorimosphaeroma lutea	GBIF
Ceratomysis spinosa	GBIF
Foxiphalus obtusidens	GBIF
Lysmata californica	GBIF
Hyperoche mediterranea	GBIF
Neomysis rayii	GBIF
Hymenodora frontalis	GBIF
Pandalus tridens	GBIF
Calanus pacificus	GBIF
Neocalanus plumchrus	GBIF
Eualus berkeleyorum	GBIF
Pseudocalanus minutus	GBIF
Aetideus divergens	GBIF
Euphausia pacifica	GBIF
Pagurus hirsutiusculus	GBIF
Pugettia gracilis	GBIF
Metridia pacifica	GBIF
Primno macropa	GBIF
Paracalanus parvus	GBIF
Echidnocerus foraminatus	GBIF
Atrophia minuta	GBIF
Oedignathus inermis	GBIF
Petrolisthes cinctipes	GBIF
Carcinus maenas	GBIF
Rhepoxynius pallidus	GBIF
Sunamphitoe tea	GBIF
Ianiropsis kincaidi	GBIF
Inusitatomysis insolita	GBIF
Cryptolithodes sitchensis	GBIF
Heteropleustes setosus	GBIF
Podoceropsis angustimana	GBIF
Herrmannella bullata	GBIF
Acanthephyra chacei	GBIF
Placetron wosnessenskii	GBIF
Spirontocaris snyderi	GBIF
Cryptodius kelleri	GBIF
Mytilicola orientalis	GBIF
Paramoera serrata	GBIF
Proboscinotus loquax	GBIF
Lopholithodes foraminatus	GBIF
Westwoodilla tone	GBIF
Ismaila belciki	GBIF
Pagurus dalli	GBIF
Lithodes couesi	GBIF
Eobrolgus chumashi	GBIF
Spirontocaris spinus	GBIF
Campylaspis rubromaculata	GBIF
Campylaspis blakei	GBIF
Rogueus orri	GBIF
Lepeophtheirus parviventris	GBIF
Orchomenella minuta	GBIF
Leucothoe spinicarpa	GBIF
Eremitione giardi	GBIF
Callianassa cowlitzensis	GBIF
Westwoodilla caecula	GBIF
Raninoides eugenensis	GBIF
Ampelisca eoa	GBIF
Aoroides inermis	GBIF
Raninoides oregonensis	GBIF
Melphisana bola	GBIF
Raninoides washburnei	GBIF
Idotea ochotensis	GBIF
Apohyale anceps	GBIF
Macroacaena naselensis	GBIF
Neomysis kadiakensis	GBIF
Portunion conformis	GBIF
Pardalisca endeavouri	GBIF
Colobomatus embiotocae	GBIF
Eurytemora affinis	GBIF
Neomysis mercedis	GBIF
Ligia oceanica	GBIF
Hyperia galba	GBIF
Caecidotea communis	GBIF
Chelura terebrans	GBIF
Sphaeroma quoianum	GBIF
Alatajassa similis	GBIF
Sabellacheres illgi	GBIF
Pagurus armatus	GBIF
Chromopleustes oculatus	GBIF
Lebbeus eludus	GBIF
Phyllodurus abdominalis	GBIF
Ischyrocerus megalops	GBIF
Limnoria lignorum	GBIF
Lebbeus groenlandicus	GBIF
Paramoera columbiana	GBIF
Crangon alba	GBIF
Systellaspis cristata	GBIF
Heptacarpus camtschaticus	GBIF
Gibberosus longimerus	GBIF
Byblis thyabilis	GBIF
Heptacarpus decorus	GBIF
Idotea rufescens	GBIF
Attheyella obatogamensis	GBIF
Haplostomella distincta	GBIF
Demoleus heptapus	GBIF
Macroacaena chica	GBIF
Archaeopus bicornutus	GBIF
Lophomastix antiqua	GBIF
Crangon crangon	GBIF
Gammarus minus	GBIF
Ramellogammarus vancouverensis	GBIF
Aoroides exilis	GBIF
Herrmannella panopeae	GBIF
Lepechinella arctica	GBIF
Pseudochirella pustulifera	GBIF
Haplostoma setiferum	GBIF
Eriosachila rossi	GBIF
Daldorfia himaleoraphis	GBIF
Orbitoplax plafkeri	GBIF
Munida branti	GBIF
Pacifoculodes zernovi	GBIF
Cyathura carinata	GBIF
Pleurogonium californiense	GBIF
Carcinus minor	GBIF
Parapleustes pugettensis	GBIF
Ergasilus turgidus	GBIF
Procolobomatus kyphosus	GBIF
Harpacticus septentrionalis	GBIF
Cephalophoxoides homilis	GBIF
Paralomis verrilli	GBIF
Crangonyx floridanus	GBIF
Pachygrapsus minutus	GBIF
Diastylis alaskensis	GBIF
Caecidotea occidentalis	GBIF
Cancer irroratus	GBIF
Aegiochus arctica	GBIF
Pagurus undosus	GBIF
Allorchestes rickeri	GBIF
Deflexilodes tuberculatus	GBIF
Micropleustes nautilus	GBIF
Macronassa macromera	GBIF
Anisogammarus epistomus	GBIF
Lepeophtheirus oblitus	GBIF
Diaptomus oregonensis	GBIF
Akanthophoreus gracilis	GBIF
Rhepoxynius lucubrans	GBIF
Holmesimysis costata	GBIF
Mandibulophoxus mayi	GBIF
Leucothoe alata	GBIF
Lebbeus washingtonianus	GBIF
Foxiphalus xiximeus	GBIF
Joeropsis lobata	GBIF
Exosphaeroma rhomburum	GBIF
Chionoecetes opilio	GBIF
Protohyale neorionensis	GBIF
Eualus belcheri	GBIF
Polycheria mixillae	GBIF
Pseudotanais oculatus	GBIF
Iphimedia rickettsi	GBIF
Byblis brevirama	GBIF
Pagurus middendorfii	GBIF
Carinonajna carli	GBIF
Dactylopleustes echinoides	GBIF
Parallorchestes nuda	GBIF
Pagurus bernhardus	GBIF
Desdimelita transmelita	GBIF
Paramoera leucophthalma	GBIF
Ampelisca fageri	GBIF
Alloniscus mirabilis	GBIF
Parallorchestes trispinosa	GBIF
Metalpheus paragracilis	GBIF
Munidopsis nitida	GBIF
Oncaea ovalis	GBIF
Ligia occidentalis	GBIF
Scyra acutifrons	GBIF
Chorilia longipes	GBIF
Pandalus platyceros	GBIF
Pugettia richii	GBIF
Hemigrapsus nudus	GBIF
Pagurus granosimanus	GBIF
Tecticeps convexus	GBIF
Pugettia producta	GBIF
Echidnocerus cibarius	GBIF
Heptacarpus pugettensis	GBIF
Hapalogaster mertensii	GBIF
Emerita analoga	GBIF
Cirolana harfordi	GBIF
Pseudocalanus moultoni	GBIF
Calanus marshallae	GBIF
Jassa staudei	GBIF
Acantholithodes hispidus	GBIF
Doropygopsis longicauda	GBIF
Pagurus confragosus	GBIF
Neocalanus robustior	GBIF
Pentidotea stenops	GBIF
Neotanais armiger	GBIF
Caprella laeviuscula	GBIF
Leptamphopus fragilis	GBIF
Ampithoe dalli	GBIF
Munidopsis yaquinensis	GBIF
Munidopsis edwardsii	GBIF
Limnoria tripunctata	GBIF
Protanais ligniamator	GBIF
Armaturatanais trispinipodus	GBIF
Limnoithona sinensis	GBIF
Paronesimoides voightae	GBIF
Nippoleucon hinumensis	GBIF
Melita nitida	GBIF
Munneurycope murrayi	GBIF
Grandidierella japonica	GBIF
Tigriopus californicus	GBIF
Lepidepecreoides nubifer	GBIF
Sklallamia buchanani	GBIF
Pachychelium fucaensis	GBIF
Gastrodelphys fernaldi	GBIF
Pandalus stenolepis	GBIF
Aoroides secunda	GBIF
Epilabidocera longipedata	GBIF
Crangon alaskensis	GBIF
Fabia subquadrata	GBIF
Tachidius triangularis	GBIF
Petalidium suspiriosum	GBIF
Protomedeia prudens	GBIF
Pinnotheres pugettensis	GBIF
Chondracanthus deltoideus	GBIF
Mysis litoralis	GBIF
Munidopsis quadrata	GBIF
Edotia sublittoralis	GBIF
Marycarcinus hannae	GBIF
Ampelisca agassizi	GBIF
Eusirus longipes	GBIF
Palaega goedertorum	GBIF
Phronima sedentaria	GBIF
Mayerella banksia	GBIF
Tritella pilimana	GBIF
Harpacticus obscurus	GBIF
Diastylopsis tenuis	GBIF
Campylaspis canaliculata	GBIF
Amathimysis serrata	GBIF
Podocerus cristatus	GBIF
Heterophoxus conlanae	GBIF
Ischyrocerus anguipes	GBIF
Ranina ranina	GBIF
Palaeopinnixa rathbunae	GBIF
Caprella pilipalma	GBIF
Guernea reduncans	GBIF
Heterophoxus ellisi	GBIF
Rhepoxynius abronius	GBIF
Deflexilodes similis	GBIF
Rhepoxynius boreovariatus	GBIF
Thorlaksonius grandirostris	GBIF
Harpiniopsis galera	GBIF
Eudorella truncatula	GBIF
Akanthophoreus phillipsi	GBIF
Bathymedon pumilus	GBIF
Dyopedos monacanthus	GBIF
Dyopedos arcticus	GBIF
Cumella californica	GBIF
Pleusymtes subglaber	GBIF
Bopyroides hippolytes	GBIF
Pacifacanthomysis nephrophthalma	GBIF
Upogebia eocenica	GBIF
Archaeozius occidentalis	GBIF
Diastylis santamariensis	GBIF
Gnorimosphaeroma noblei	GBIF
Pancolus californiensis	GBIF
Munnogonium tillerae	GBIF
Paraxanthias taylori	GBIF
Anisogammarus pugettensis	GBIF
Pagurus holmi	GBIF
Leucon nasica	GBIF
Diastylopsis dawsoni	GBIF
Augaptilus glacialis	GBIF
Oithona similis	GBIF
Pasiphaea pacifica	GBIF
Cyamus eschrichtii	GBIF
Gaetanus simplex	GBIF
Clausidium vancouverense	GBIF
Photis brevipes	GBIF
Trachelipus rathkii	GBIF
Pachycheles pubescens	GBIF
Hesperodiaptomus caducus	GBIF
Munidopsis lignaria	GBIF
Callianopsis goniophthalma	GBIF
Thorlaksonius subcarinatus	GBIF
Synidotea ritteri	GBIF
Ameira longipes	GBIF
Mesocyclops edax	GBIF
Euchirella pulchra	GBIF
Lubbockia wilsonae	GBIF
Gaetanus miles	GBIF
Triconia minuta	GBIF
Eucalanus hyalinus	GBIF
Triconia conifera	GBIF
Scolecithricella dentata	GBIF
Thysanoessa longipes	GBIF
Caligus clemensi	GBIF
Thysanoessa inermis	GBIF
Clausocalanus pergens	GBIF
Scottocalanus persecans	GBIF
Metridia okhotensis	GBIF
Monstrilla wandelii	GBIF
Pseudochirella pacifica	GBIF
Pleuromamma robusta	GBIF
Spirontocaris arcuata	GBIF
Oncaea prolata	GBIF
Triconia similis	GBIF
Euchirella grandicornis	GBIF
Pseudocalanus newmani	GBIF
Cancer oregonensis	GBIF
Eualus lineatus	GBIF
Ampithoe pollex	GBIF
Munidopsis scotti	GBIF
Hemioniscus balani	GBIF
Megalorchestia corniculata	GBIF
Oncaea insolita	GBIF
Candacia simplex	GBIF
Pagurus capillatus	GBIF
Stygobromus wardi	GBIF
Oncaea rimula	GBIF
Oxycephalus clausi	GBIF
Calliopius columbianus	GBIF
Amonardia perturbata	GBIF
Loxorhynchus crispatus	GBIF
Pygodelphys aquilonaris	GBIF
Trichoniscus pusillus	GBIF
Cholidya polypi	GBIF
Ramellogammarus similimanus	GBIF
Sergia tenuiremis	GBIF
Rhepoxynius epistomus	GBIF
Nullosetigera bidentata	GBIF
Lophaxius rathbunae	GBIF
Llajassus caesius	GBIF
Lophomastix boykoi	GBIF
Raninoides fulgidus	GBIF
Globihexapus paxillus	GBIF
Cancer	GBIF
Raninoides goedertorum	GBIF
Maeandricampus starri	GBIF
Opisa tridentata	GBIF
Metacarcinus starri	GBIF
Pardalisca abyssi	GBIF
Orbitoplax tuckerae	GBIF
Melita setiflagella	GBIF
Bomolochus cuneatus	GBIF
Chondracanthus triventricosus	GBIF
Neobrachiella robusta	GBIF
Canthocamptus oregonensis	GBIF
Elthusa vulgaris	GBIF
Pinnixa eburna	GBIF
Oithona plumifera	GBIF
Critomolgus ptilosarci	GBIF
Eucorystes platys	GBIF
Doridicola pertinax	GBIF
Eohaustorius sencillus	GBIF
Munnogonium waldronense	GBIF
Aristias tumidus	GBIF
Caligus macarovi	GBIF
Neotanais calcarulus	GBIF
Pasiphaea chacei	GBIF
Parallorchestes ochotensis	GBIF
Majoxiphalus major	GBIF
Diastylis bidentata	GBIF
Systellaspis braueri	GBIF
Eusergestes arcticus	GBIF
Thorlaksonius brevirostris	GBIF
Ligidium latum	GBIF
Leptuca pugilator	GBIF
Haplostoma dentatum	GBIF
Aetideopsis rostrata	GBIF
Scleroplax franciscana	GBIF
Euchirella curticauda	GBIF
Harpiniopsis percellaris	GBIF
Grandifoxus longirostris	GBIF
Araphura cuspirostris	GBIF
Sinocalanus doerrii	GBIF
Attheyella dogieli	GBIF
Enoploclytia minor	GBIF
Hoploparia tshudyi	GBIF
Metopella angusta	GBIF
Lebbeus schrencki	GBIF
Protohyale longipalpa	GBIF
Politolana impressa	GBIF
Thorlaksonius borealis	GBIF
Schistobrachia tertia	GBIF
Micropleustes nautiloides	GBIF
Stilomysis grandis	GBIF
Epischura nevadensis	GBIF
Apolochus neapolitanus	GBIF
Herpyllobius elongata	GBIF
Pleusirus secorrus	GBIF
Metacrangon acclivis	GBIF
Pagurus cornutus	GBIF
Rhepoxynius barnardi	GBIF
Leucothoe minima	GBIF
Microjassa litotes	GBIF
Calastacus stilirostris	GBIF
Doropygus fernaldi	GBIF
Heterostylites major	GBIF
Cirolana diminuta	GBIF
Gaetanus pileatus	GBIF
Cheirimedeia similicarpa	GBIF
Westwoodilla megalops	GBIF
Pagurus pubescens	GBIF
Orchomenella obtusa	GBIF
Carinonajna oculata	GBIF
Caprella angusta	GBIF
Synidotea calcarea	GBIF
Spinulogammarus subcarinatus	GBIF
Cyamus erraticus	GBIF
Chondracanthus narium	GBIF
Pseudhaloptilus pacificus	GBIF
Metacaprella ferrea	GBIF
Lepeophtheirus hospitalis	GBIF
Paraphoxus gracilis	GBIF
Anapagurus chiroacanthus	GBIF
Orchomenella decipiens	GBIF
Prachynella lodo	GBIF
Acanthochondria margolisi	GBIF
Caprella striata	GBIF
Rhachotropis barnardi	GBIF
Pseudharpinia inexpectata	GBIF
Lithodes maja	GBIF
Parallorchestes minima	GBIF
Rhachotropis minuta	GBIF
Gaussia princeps	GBIF
Rhepoxynius fatigans	GBIF
Heterotanais groenlandicus	GBIF
Caprella californica	GBIF
Stylocheiron maximum	GBIF
Monoculodes emarginatus	GBIF
Paraphoxus pacificus	GBIF
Lepidepecreum garthi	GBIF
Euchaeta spinosa	GBIF
Pagurus rathbuni	GBIF
Disacanthomysis dybowskii	GBIF
Tethygeneia makarovi	GBIF
Platymera gaudichaudii	GBIF
Anisogammarus slatteryi	GBIF
Pakynus chelatum	GBIF
Finoculodes omnifera	GBIF
Foxiphalus golfensis	GBIF
Cyclopina gracilis	GBIF
Colurostylis occidentalis	GBIF
Tisbe furcata	GBIF
Haplosaccus elongatus	GBIF
Armases occidentale	GBIF
Opisthopus transversus	GBIF
Scina rattrayi	GBIF
Caprella eximia	GBIF
Mimonectes neosphaericus	GBIF
Mimonectes gaussi	GBIF
Bathycalanus richardi	GBIF
Hyperia gaudichaudii	GBIF
Pardaliscella symmetrica	GBIF
Limnoithona tetraspina	GBIF
Engraulis mordax	Local_csv
Balaenoptera musculus	Local_csv
Oncorhynchus tshawytscha	Local_csv
Oncorhynchus kisutch	Local_csv
Metacarcinus magister	Local_csv
Thaleichthys pacificus	Local_csv
Carcinus maenas	Local_csv
Arctocephalus townsendi	Local_csv
Hippoglossus stenolepis	Local_csv
Clupea pallasii	Local_csv
Euphausia pacifica	Local_csv
Thysanoessa spinifera	Local_csv
Dermochelys coriacea	Local_csv
Spirinchus starksi	Local_csv
Entosphenus tridentatus	Local_csv
Ethmidium maculatum	Local_csv
Eubalaena japonica	Local_csv
Siliqua patula	Local_csv
Merluccius productus	Local_csv
Alexandrium catenella	Local_csv
Haliotis kamtschatkana	Local_csv
Oncorhynchus nerka	Local_csv
Anoplopoma fimbria	Local_csv
Nereocystis leutkeana	Local_csv
Macrocystis pyrifera	Local_csv
Orcinus orca	Local_csv
Oncorhynchus mykiss	Local_csv
Pycnopodia helianthoides	Local_csv
Hypomesus pretiosus	Local_csv
Ammodytes hexapterus	Local_csv
Calanus Calanus marshallae	Local_csv
Pseudocalanus Pseudocalanus mimus	Local_csv
Acartia Acartia longiremis	Local_csv
Acartia Acartia tonsa	Local_csv
Calanus Calanus pacificus	Local_csv
Calocalanus Calocalanus spp.	Local_csv
Clausocalanus Clausocalanus spp.	Local_csv
Corycaeus Corycaeus anglicus	Local_csv
Ctenocalanus Ctenocalanus vanus	Local_csv
Mesocalanus Mesocalanus tenuicornis	Local_csv
Paracalanus Paracalanus spp.	Local_csv
Euphausia Euphausia gibboides	Local_csv
Euphausia Euphausia mutica	Local_csv
Euphausia Euphausia pacifica	Local_csv
Euphausia Euphausia recurva	Local_csv
Nematoscelis Nematoscelis difficilis	Local_csv
Thysanoessa Thysanoessa gregaria	Local_csv
Thysanoessa Thysanoessa inermis	Local_csv
Thysanoessa Thysanoessa inspinata	Local_csv
Thysanoessa Thysanoessa longipes	Local_csv
Thysanoessa Thysanoessa raschii	Local_csv
Thysanoessa Thysanoessa spinifera	Local_csv
Thysanopoda Thysanopoda acutifrons	Local_csv
Nematobrachion Nematobrachion boopis	Local_csv
Nematobrachion Nematobrachion flexipes	Local_csv
Nematoscelis Nematoscelis tenella	Local_csv
Stylocheiron Stylocheiron longicorne	Local_csv
Stylocheiron Stylocheiron maximum	Local_csv
Tessarabrachion Tessarabrachion oculatum	Local_csv
Thysanopoda Thysanopoda orientalis	Local_csv
Bentheuphausia Bentheuphausia amblyops	Local_csv
Thysanopoda Thysanopoda cornuta	Local_csv
Thysanopoda Thysanopoda egregia	Local_csv
Euphausia Euphausia nana	Local_csv
Nematoscelis Nematoscelis lobata	Local_csv
Nyctiphanes Nyctiphanes simplex	Local_csv
Clausocalanus furcatus	OBIS
Calocalanus pavo	OBIS
Farranula gibbula	OBIS
Temora discaudata	OBIS
Labidocera acuta	OBIS
Cosmocalanus darwinii	OBIS
Stygiopontius sentifer	OBIS
Undinula vulgaris	OBIS
Euchaeta rimana	OBIS
Subeucalanus subtenuis	OBIS
Spinocalanus abyssalis	OBIS
Paracalanus aculeatus	OBIS
Paracalanus indicus	OBIS
Euchaeta longicornis	OBIS
Euterpina acutifrons	OBIS
Ditrichocorycaeus andrewsi	OBIS
Canthocalanus pauper	OBIS
Mecynocera clausi	OBIS
Euchaeta concinna	OBIS
Eucalanus inermis	OBIS
Paracalanus parvus	OBIS
Pareucalanus attenuatus	OBIS
Stygiopontius hispidulus	OBIS
Pleuromamma robusta	OBIS
Oithona simplex	OBIS
Pontellina plumata	OBIS
Corycaeus speciosus	OBIS
Mesocalanus tenuicornis	OBIS
Lucicutia flavicornis	OBIS
Scolecitrichopsis ctenopus	OBIS
Subeucalanus pileatus	OBIS
Pleuromamma gracilis	OBIS
Oncaea clevei	OBIS
Scolecithrix bradyi	OBIS
Aetideus armatus	OBIS
Rhincalanus nasutus	OBIS
Centropages furcatus	OBIS
Acrocalanus gracilis	OBIS
Acartia (Acanthacartia) tonsa	OBIS
Ditrichocorycaeus dubius	OBIS
Rhogobius contractus	OBIS
Onychocorycaeus giesbrechti	OBIS
Aphotopontius mammillatus	OBIS
Haloptilus paralongicirrus	OBIS
Pleuromamma abdominalis	OBIS
Heterostylites longicornis	OBIS
Oithona plumifera	OBIS
Oncaea media	OBIS
Lucicutia ovalis	OBIS
Oncaea venusta	OBIS
Labidocera detruncata	OBIS
Nilva torifera	OBIS
Nannocalanus minor	OBIS
Bestiolina similis	OBIS
Oithona attenuata	OBIS
Aphotopontius arcuatus	OBIS
Ceuthoecetes acanthothrix	OBIS
Rhincalanus cornutus	OBIS
Ceuthoecetes aliger	OBIS
Ceuthoecetes cristatus	OBIS
Ecbathyrion prolixicauda	OBIS
Microsetella rosea	OBIS
Scotoecetes introrsus	OBIS
Haloptilus ornatus	OBIS
Macrosetella gracilis	OBIS
Calanopia minor	OBIS
Aphotopontius limatulus	OBIS
Bestiolina sarae	OBIS
Oithona nana	OBIS
Stygiopontius cinctiger	OBIS
Acrocalanus gibber	OBIS
Lucicutia grandis	OBIS
Pontellopsis armata	OBIS
Clausocalanus minor	OBIS
Scolecithrix danae	OBIS
Paracalanus quasimodo	OBIS
Stygiopontius appositus	OBIS
Dioithona rigida	OBIS
Oithona tenuis	OBIS
Acartia (Odontacartia) lilljeborgii	OBIS
Centropages velificatus	OBIS
Ceuthoecetes introversus	OBIS
Clausocalanus jobei	OBIS
Oncorhynchus mykiss	OBIS
Rhogobius pressulus	OBIS
Aphotopontius baculigerus	OBIS
Erebonaster protentipes	OBIS
Candacia curta	OBIS
Candacia pachydactyla	OBIS
Pontellopsis regalis	OBIS
Copilia mirabilis	OBIS
Sapphirina nigromaculata	OBIS
Aphotopontius flexispinus	OBIS
Aphotopontius probolus	OBIS
Benthoxynus tumidiseta	OBIS
Stygiopontius flexus	OBIS
Parvocalanus crassirostris	OBIS
Temora stylifera	OBIS
Corycaeus clausi	OBIS
Onychocorycaeus latus	OBIS
Aetideus truncatus	OBIS
Euchaeta indica	OBIS
Pseudodiaptomus wrighti	OBIS
Sapphirina opalina	OBIS
Acartia (Acartia) danae	OBIS
Laitmatobius crinitus	OBIS
Pontella danae	OBIS
Stygiopontius verruculatus	OBIS
Onychocorycaeus agilis	OBIS
Heterorhabdus papilliger	OBIS
Labidocera acutifrons	OBIS
Clausocalanus farrani	OBIS
Euchaeta marinella	OBIS
Aphotopontius hydronauticus	OBIS
Fissuricola caritus	OBIS
Hyphalion captans	OBIS
Pontella mimocerami	OBIS
Pseudodiaptomus longispinosus	OBIS
Stygiopontius paxillifer	OBIS
Subeucalanus crassus	OBIS
Phaenna spinifera	OBIS
Agetus flaccus	OBIS
Onychocorycaeus catus	OBIS
Sapphirina stellata	OBIS
Labidocera johnsoni	OBIS
Exrima singula	OBIS
Oithona oswaldocruzi	OBIS
Pandarus katoi	OBIS
Paraeuchaeta copleyae	OBIS
Euchirella bella	OBIS
Gaetanus curvicornis	OBIS
Haloptilus acutifrons	OBIS
Haloptilus longicornis	OBIS
Isias clavipes	OBIS
Subeucalanus monachus	OBIS
Subeucalanus subcrassus	OBIS
Euchaeta marina	OBIS
Corycaeus crassiusculus	OBIS
Farranula gracilis	OBIS
Farranula rostrata	OBIS
Candacia catula	OBIS
Candacia truncata	OBIS
Aetideus bradyi	OBIS
Paraeuchaeta antarctica	OBIS
Hyalopontius boxshalli	OBIS
Labidocera kolpos	OBIS
Tharybis pseudomegalodactyla	OBIS
Alebion pacificus	OBIS
Cheramomyzon abyssale	OBIS
Exrima dolichops	OBIS
Pontellina platychela	OBIS
Pseudochondracanthus diceraus	OBIS
Stygiopontius mucroniferus	OBIS
Stygiopontius stabilitus	OBIS
Pontellopsis perspicax	OBIS
Candacia varicans	OBIS
Clausocalanus arcuicornis	OBIS
Labidocera nerii	OBIS
Pontella atlantica	OBIS
Scaphocalanus magnus	OBIS
Oithona setigera	OBIS
Oithona vivida	OBIS
Rhincalanus gigas	OBIS
Candacia simplex	OBIS
Pontellina morii	OBIS
Calanus chilensis	OBIS
Heterorhabdus heterolobus	OBIS
Heterostylites echinatus	OBIS
Heterostylites submajor	OBIS
Isaacsicalanus paucisetus	OBIS
Labidocera diandra	OBIS
Mesorhabdus paragracilis	OBIS
Paraeuchaeta papilliger	OBIS
Pleuromamma johnsoni	OBIS
Longipedia corteziensis	OBIS
Augaptilus longicaudatus	OBIS
Euaugaptilus hecticus	OBIS
Haloptilus spiniceps	OBIS
Calanus helgolandicus	OBIS
Centropages violaceus	OBIS
Clausocalanus mastigophorus	OBIS
Pseudocalanus elongatus	OBIS
Subeucalanus mucronatus	OBIS
Euchaeta acuta	OBIS
Pleuromamma xiphias	OBIS
Acrocalanus longicornis	OBIS
Lophothrix frontalis	OBIS
Scolecithricella abyssalis	OBIS
Oithona similis	OBIS
Oncaea curta	OBIS
Triconia conifera	OBIS
Copilia quadrata	OBIS
Eucalanus elongatus	OBIS
Calocalanus plumulosus	OBIS
Centropages elongatus	OBIS
Euchirella venusta	OBIS
Andromastax muricatus	OBIS
Caligus omissus	OBIS
Pontellina sobrina	OBIS
Ridgewayia delfine	OBIS
Ridgewayia tunela	OBIS
Corycaeus (Monocorycaeus) robustus	OBIS
Bestiolina brasiliensis	OBIS
Aetideus giesbrechti	OBIS
Gaetanus latifrons	OBIS
Arietellus giesbrechti	OBIS
Arietellus setosus	OBIS
Euaugaptilus laticeps	OBIS
Calanus finmarchicus	OBIS
Euchaeta spinosa	OBIS
Lucicutia lucida	OBIS
Pleuromamma borealis	OBIS
Acrocalanus andersoni	OBIS
Calanopia americana	OBIS
Calanopia elliptica	OBIS
Labidocera aestiva	OBIS
Labidocera kroyeri	OBIS
Pontella spinipes	OBIS
Scottocalanus securifrons	OBIS
Spinocalanus horridus	OBIS
Temora turbinata	OBIS
Oithona atlantica	OBIS
Oithona decipiens	OBIS
Oithona fallax	OBIS
Oithona hamata	OBIS
Oithona longispina	OBIS
Oithona robusta	OBIS
Urocorycaeus lautus	OBIS
Lubbockia aculeata	OBIS
Oncaea mediterranea	OBIS
Oncaea scottodicarloi	OBIS
Pachos punctatum	OBIS
Lepeophtheirus dissimulatus	OBIS
Pandarus cranchii	OBIS
Pontoeciella abyssicola	OBIS
Euchirella galeata	OBIS
Pandarus smithii	OBIS
Oncorhynchus tshawytscha	OBIS
Acrocalanus monachus	OBIS
Paracalanus tropicus	OBIS
Candacia bispinosa	OBIS
Gaetanus brevispinus	OBIS
Paraeuchaeta rasa	OBIS
Acartia (Acartia) negligens	OBIS
Brodskius benthopelagicus	OBIS
Calocalanus minutus	OBIS
Euchirella lisettae	OBIS
Lucicutia hulsemannae	OBIS
Aphotopontius acanthinus	OBIS
Naobranchia maxima	OBIS
Pontella agassizii	OBIS
Parkius karenwishnerae	OBIS
Paraeuchaeta anfracta	OBIS
Paraeuchaeta grandiremis	OBIS
Pontella fera	OBIS
Pontellopsis lubbockii	OBIS
Paracomantenna wishnerae	OBIS
Argestoides prehensilis	OBIS
Pythodelphys illgi	OBIS
Genesis vulcanoctopusi	OBIS
Neorhabdus brevicornis	OBIS
Cletocamptus sinaloensis	OBIS
Urocorycaeus longistylis	OBIS
Diceratocopus bispinosa	OBIS
Aetideopsis armata	OBIS
Chirundina streetsii	OBIS
Euchirella messinensis	OBIS
Euchirella pulchra	OBIS
Euchirella rostrata	OBIS
Gaetanus armiger	OBIS
Gaetanus pileatus	OBIS
Arietellus simplex	OBIS
Euaugaptilus bullifer	OBIS
Euaugaptilus humilis	OBIS
Euaugaptilus oblongus	OBIS
Haloptilus chierchiae	OBIS
Haloptilus fertilis	OBIS
Neocalanus gracilis	OBIS
Neocalanus robustior	OBIS
Candacia bipinnata	OBIS
Candacia longimana	OBIS
Candacia tenuimana	OBIS
Centropages calaninus	OBIS
Centropages kroyeri	OBIS
Paraeuchaeta barbata	OBIS
Paraeuchaeta hebes	OBIS
Paraeuchaeta scotti	OBIS
Paraeuchaeta tumidula	OBIS
Lucicutia curta	OBIS
Lucicutia magna	OBIS
Metridia curticauda	OBIS
Metridia venusta	OBIS
Pleuromamma piseki	OBIS
Pleuromamma quadrungulata	OBIS
Calocalanus styliremis	OBIS
Pontella lobiancoi	OBIS
Amallothrix arcuata	OBIS
Archescolecithrix auropecten	OBIS
Scaphocalanus affinis	OBIS
Scaphocalanus curtus	OBIS
Scaphocalanus echinatus	OBIS
Scaphocalanus subbrevicornis	OBIS
Scolecithricella vittata	OBIS
Spinocalanus brevicaudatus	OBIS
Temora longicornis	OBIS
Temoropia mayumbaensis	OBIS
