"Species","Source"
"Myrichthys aspetocheiros","OBIS"
"Cynoscion nannus","OBIS"
"Prionotus miles","OBIS"
"Thalassoma purpureum","OBIS"
"Gymnothorax phalarus","OBIS"
"Trachurus symmetricus","OBIS"
"Opistognathus rosenblatti","OBIS"
"Bathycongrus varidens","OBIS"
"Atherinella pachylepis","OBIS"
"Urotrygon aspidura","OBIS"
"Micromesistius poutassou","OBIS"
"Chaetodipterus faber","OBIS"
"Nezumia convergens","OBIS"
"Physiculus japonicus","OBIS"
"Prognathodes falcifer","OBIS"
"Paralabrax loro","OBIS"
"Chriolepis semisquamata","OBIS"
"Aluterus monoceros","OBIS"
"Cyclothone signata","OBIS"
"Dibranchus hystrix","OBIS"
"Umbrina bussingi","OBIS"
"Etropus ectenes","OBIS"
"Dicrolene nigra","OBIS"
"Cathorops dasycephalus","OBIS"
"Gobulus crescentalis","OBIS"
"Polydactylus virginicus","OBIS"
"Ophidion iris","OBIS"
"Argentina aliceae","OBIS"
"Symphurus prolatinaris","OBIS"
"Anchoa scofieldi","OBIS"
"Otophidium indefatigabile","OBIS"
"Citharichthys mariajorisae","OBIS"
"Daector schmitti","OBIS"
"Scomberomorus maculatus","OBIS"
"Carapus mourlani","OBIS"
"Lophiomus setigerus","OBIS"
"Myliobatis longirostris","OBIS"
"Guentherus altivela","OBIS"
"Microgobius crocatus","OBIS"
"Halichoeres discolor","OBIS"
"Prionotus teaguei","OBIS"
"Coelorinchus scaphopsis","OBIS"
"Lonchopisthus sinuscalifornicus","OBIS"
"Malacoctenus costaricanus","OBIS"
"Paralonchurus peruanus","OBIS"
"Diaphus rafinesquii","OBIS"
"Chlopsis bicollaris","OBIS"
"Tylosurus pacificus","OBIS"
"Sphyraena argentea","OBIS"
"Gobionellus liolepis","OBIS"
"Polydactylus opercularis","OBIS"
"Pteroplatytrygon violacea","OBIS"
"Tetrapturus angustirostris","OBIS"
"Lepidopus fitchi","OBIS"
"Albula argentea","OBIS"
"Gobiesox daedaleus","OBIS"
"Halichoeres aestuaricola","OBIS"
"Hippoglossina stomata","OBIS"
"Oligocottus snyderi","OBIS"
"Hirundichthys speculiger","OBIS"
"Halichoeres adustus","OBIS"
"Triphoturus oculeum","OBIS"
"Macrodon mordax","OBIS"
"Aboma etheostoma","OBIS"
"Remora albescens","OBIS"
"Embiotoca jacksoni","OBIS"
"Ophidion scrippsae","OBIS"
"Argentina sialis","OBIS"
"Opistognathus panamaensis","OBIS"
"Paraclinus integripinnis","OBIS"
"Tomicodon abuelorum","OBIS"
"Lepidonectes bimaculatus","OBIS"
"Nealotus tripes","OBIS"
"Haemulon plumierii","OBIS"
"Bregmaceros mcclellandi","OBIS"
"Ophichthus frontalis","OBIS"
"Umbrina wintersteeni","OBIS"
"Mataeocephalus tenuicauda","OBIS"
"Cheilotrema saturnum","OBIS"
"Labrisomus jenkinsi","OBIS"
"Notarius osculus","OBIS"
"Sphyrna media","OBIS"
"Avocettina bowersii","OBIS"
"Coryphaenoides capito","OBIS"
"Lobotes pacifica","OBIS"
"Symphurus diabolicus","OBIS"
"Symphurus undecimplerus","OBIS"
"Careproctus hyaleius","OBIS"
"Syngnathus carinatus","OBIS"
"Callechelys eristigma","OBIS"
"Acanthemblemaria atrata","OBIS"
"Chriolepis dialepta","OBIS"
"Coralliozetus springeri","OBIS"
"Gillellus greyae","OBIS"
"Ogilbia nigromarginata","OBIS"
"Abantennarius coccineus","OBIS"
"Sargocentron rubrum","OBIS"
"Nerophis lumbriciformis","OBIS"
"Thunnus tonggol","OBIS"
"Nezumia liolepis","OBIS"
"Sphyraena lucasana","OBIS"
"Neoconger vermiformis","OBIS"
"Microgobius tabogensis","OBIS"
"Brotula ordwayi","OBIS"
"Amphistichus argenteus","OBIS"
"Eugerres lineatus","OBIS"
"Icelinus quadriseriatus","OBIS"
"Quassiremus nothochir","OBIS"
"Carcharhinus obscurus","OBIS"
"Mobula mobular","OBIS"
"Gymnothorax elegans","OBIS"
"Lepophidium microlepis","OBIS"
"Micrometrus aurora","OBIS"
"Sphyraena guachancho","OBIS"
"Bolinichthys longipes","OBIS"
"Chromis limbaughi","OBIS"
"Chaenopsis schmitti","OBIS"
"Chriolepis lepidota","OBIS"
"Cirriemblemaria lucasana","OBIS"
"Heteristius cinctus","OBIS"
"Malacoctenus zacae","OBIS"
"Zapteryx xyster","OBIS"
"Dactyloscopus fallax","OBIS"
"Ectreposebastes imus","OBIS"
"Myripristis murdjan","OBIS"
"Oxyjulis californica","OBIS"
"Parophrys vetulus","OBIS"
"Sphyrna corona","OBIS"
"Dibranchus erinaceus","OBIS"
"Halosaurus radiatus","OBIS"
"Hoplunnis pacifica","OBIS"
"Gobiosoma nudum","OBIS"
"Ogilbia nudiceps","OBIS"
"Sarda chiliensis","OBIS"
"Hyporthodus exsul","OBIS"
"Hyporthodus niveatus","OBIS"
"Malacoctenus mexicanus","OBIS"
"Microlepidotus lethopristis","OBIS"
"Selene vomer","OBIS"
"Decapterus macrosoma","OBIS"
"Mycteroperca prionura","OBIS"
"Peprilus simillimus","OBIS"
"Ammodytoides gilli","OBIS"
"Ptereleotris carinata","OBIS"
"Enneanectes glendae","OBIS"
"Pontinus strigatus","OBIS"
"Sebastes miniatus","OBIS"
"Syacium maculiferum","OBIS"
"Opistognathus scops","OBIS"
"Cephalopholis cruentata","OBIS"
"Alphestes afer","OBIS"
"Chilara taylori","OBIS"
"Ruscarius creaseri","OBIS"
"Negaprion brevirostris","OBIS"
"Bregmaceros atlanticus","OBIS"
"Xiphias gladius","OBIS"
"Lutjanus campechanus","OBIS"
"Centroscyllium nigrum","OBIS"
"Pisodonophis daspilotus","OBIS"
"Monomitopus torvus","OBIS"
"Ophidion fulvum","OBIS"
"Citharichthys sordidus","OBIS"
"Dicrolene filamentosa","OBIS"
"Hypsoblennius striatus","OBIS"
"Phaenomonas pinnata","OBIS"
"Ophioscion strabo","OBIS"
"Galeus piperatus","OBIS"
"Mustelus dorsalis","OBIS"
"Squatina armata","OBIS"
"Gymnothorax mordax","OBIS"
"Thalassoma lutescens","OBIS"
"Ogcocephalus porrectus","OBIS"
"Clarkichthys bilineatus","OBIS"
"Cymatogaster aggregata","OBIS"
"Emblemaria nivipes","OBIS"
"Harengula humeralis","OBIS"
"Pseudobatos planiceps","OBIS"
"Prionace glauca","OBIS"
"Nomeus gronovii","OBIS"
"Myripristis botche","OBIS"
"Sebastes chrysomelas","OBIS"
"Cheilopogon spilonotopterus","OBIS"
"Symphurus varius","OBIS"
"Dactyloscopus amnis","OBIS"
"Akko brevis","OBIS"
"Calamopteryx jeb","OBIS"
"Lythrypnus cobalus","OBIS"
"Quassiremus evionthas","OBIS"
"Genyatremus pacifici","OBIS"
"Argyropelecus sladeni","OBIS"
"Hoplostethus pacificus","OBIS"
"Thalassoma robertsoni","OBIS"
"Yarrella argenteola","OBIS"
"Cynoscion praedatorius","OBIS"
"Rhinogobiops nicholsii","OBIS"
"Merluccius gayi","OBIS"
"Uraspis helvola","OBIS"
"Rosenblattichthys volucris","OBIS"
"Diplacanthopoma jordani","OBIS"
"Encheliophis vermicularis","OBIS"
"Ctenosciaena peruviana","OBIS"
"Gillellus chathamensis","OBIS"
"Stereolepis gigas","OBIS"
"Sympterygia brevicaudata","OBIS"
"Myrichthys maculosus","OBIS"
"Hygophum proximum","OBIS"
"Mustelus mento","OBIS"
"Scopelosaurus hubbsi","OBIS"
"Laemonema gracillipes","OBIS"
"Pontinus clemensi","OBIS"
"Syngnathus exilis","OBIS"
"Microgobius cyclolepis","OBIS"
"Halichoeres malpelo","OBIS"
"Diplectrum radiale","OBIS"
"Hypsoblennius gilberti","OBIS"
"Axoclinus rubinoffi","OBIS"
"Chaenopsis coheni","OBIS"
"Gillellus arenicola","OBIS"
"Paralonchurus rathbuni","OBIS"
"Polylepion cruentum","OBIS"
"Istiompax indica","OBIS"
"Gerres simillimus","OBIS"
"Lutjanus lutjanus","OBIS"
"Sphoeroides kendalli","OBIS"
"Microdesmus suttkusi","OBIS"
"Arcos decoris","OBIS"
"Cathorops multiradiatus","OBIS"
"Malacoctenus triangulatus","OBIS"
"Beringraja inornata","OBIS"
"Lepidocybium flavobrunneum","OBIS"
"Bathypterois pectinatus","OBIS"
"Narcine leoparda","OBIS"
"Microgobius brevispinis","OBIS"
"Bairdiella ensifera","OBIS"
"Chiloscyllium plagiosum","OBIS"
"Labrisomus wigginsi","OBIS"
"Paraclinus tanygnathus","OBIS"
"Serranus tico","OBIS"
"Gobiosoma seminudum","OBIS"
"Beringraja binoculata","OBIS"
"Apterichtus equatorialis","OBIS"
"Hoplostethus mento","OBIS"
"Coryphaenoides bulbiceps","OBIS"
"Gadella filifer","OBIS"
"Dibranchus discors","OBIS"
"Bodianus rufus","OBIS"
"Aseraggodes herrei","OBIS"
"Atherinella nesiotes","OBIS"
"Myroconger nigrodentatus","OBIS"
"Oligocottus rubellio","OBIS"
"Mola mola","OBIS"
"Narcine brasiliensis","OBIS"
"Scorpaenopsis gibbosa","OBIS"
"Brama dussumieri","OBIS"
"Ophichthus mecopterus","OBIS"
"Nezumia latirostrata","OBIS"
"Opistognathus galapagensis","OBIS"
"Borophryne apogon","OBIS"
"Dactylagnus parvus","OBIS"
"Emblemaria walkeri","OBIS"
"Myxodagnus macrognathus","OBIS"
"Myxodagnus sagitta","OBIS"
"Rimicola eigenmanni","OBIS"
"Zaniolepis latipinnis","OBIS"
"Malacoctenus polyporosus","OBIS"
"Tigrigobius janssi","OBIS"
"Mobula thurstoni","OBIS"
"Echinorhinus cookei","OBIS"
"Chlopsis apterus","OBIS"
"Coryphaenoides delsolari","OBIS"
"Gadella thysthlon","OBIS"
"Umbrina analis","OBIS"
"Ichthyococcus irregularis","OBIS"
"Bryx veleronis","OBIS"
"Gorgasia punctata","OBIS"
"Daector reticulata","OBIS"
"Genyonemus lineatus","OBIS"
"Lythrypnus zebra","OBIS"
"Platygillellus bussingi","OBIS"
"Benthosema suborbitale","OBIS"
"Astronesthes niger","OBIS"
"Epinephelus itajara","OBIS"
"Starksia ocellata","OBIS"
"Triphoturus nigrescens","OBIS"
"Aulopus bajacali","OBIS"
"Dibranchus nudivomer","OBIS"
"Anthias noeli","OBIS"
"Lycenchelys porifer","OBIS"
"Sebastes atrovirens","OBIS"
"Sebastes carnatus","OBIS"
"Sebastes serranoides","OBIS"
"Liopropoma longilepis","OBIS"
"Stellifer ephelis","OBIS"
"Hypsoblennius caulopus","OBIS"
"Agonopsis sterletus","OBIS"
"Gillellus searcheri","OBIS"
"Hyperprosopon argenteum","OBIS"
"Notarius biffi","OBIS"
"Paraclinus monophthalmus","OBIS"
"Roncador stearnsii","OBIS"
"Scytalichthys miurus","OBIS"
"Opistognathus fossoris","OBIS"
"Trichiurus japonicus","OBIS"
"Vinciguerria poweriae","OBIS"
"Cheilopogon nigricans","OBIS"
"Heteroconger pellegrini","OBIS"
"Bathyonus caudalis","OBIS"
"Chiasmodon subniger","OBIS"
"Mugil setosus","OBIS"
"Abudefduf taurus","OBIS"
"Sebastes macdonaldi","OBIS"
"Bascanichthys cylindricus","OBIS"
"Letharchus rosenblatti","OBIS"
"Diplectrum conceptione","OBIS"
"Peprilus ovatus","OBIS"
"Ogilbia deroyi","OBIS"
"Xiphister atropurpureus","OBIS"
"Kajikia audax","OBIS"
"Carcharodon carcharias","OBIS"
"Holocentrus adscensionis","OBIS"
"Selene setapinnis","OBIS"
"Facciolella gilbertii","OBIS"
"Symphodus melops","OBIS"
"Serranus huascarii","OBIS"
"Sebastes constellatus","OBIS"
"Microdesmus dipus","OBIS"
"Opistognathus mexicanus","OBIS"
"Batrachoides boulengeri","OBIS"
"Lepidogobius lepidus","OBIS"
"Paralabrax callaensis","OBIS"
"Pythonichthys asodes","OBIS"
"Kali kerberti","OBIS"
"Acanthemblemaria hastingsi","OBIS"
"Stellifer vermicularis","OBIS"
"Avocettina infans","OBIS"
"Maurolicus muelleri","OBIS"
"Notoscopelus resplendens","OBIS"
"Calamus penna","OBIS"
"Prognichthys sealei","OBIS"
"Mulloidichthys vanicolensis","OBIS"
"Forcipiger flavissimus","OBIS"
"Gnathophis cinctus","OBIS"
"Dibranchus cracens","OBIS"
"Porichthys mimeticus","OBIS"
"Etropus peruvianus","OBIS"
"Microgobius miraflorensis","OBIS"
"Chaenopsis deltarrhis","OBIS"
"Guentheridia formosa","OBIS"
"Herpetoichthys fossatus","OBIS"
"Lile gracilis","OBIS"
"Platygillellus altivelis","OBIS"
"Pseudomyrophis micropinna","OBIS"
"Bythaelurus giddingsi","OBIS"
"Platybelone platyura","OBIS"
"Hirundichthys rondeletii","OBIS"
"Pachycara bulbiceps","OBIS"
"Coryphaenoides armatus","OBIS"
"Notorynchus cepedianus","OBIS"
"Lactoria diaphana","OBIS"
"Engraulis japonicus","OBIS"
"Laemonema verecundum","OBIS"
"Lycenchelys monstrosa","OBIS"
"Argyropelecus olfersii","OBIS"
"Bascanichthys bascanoides","OBIS"
"Halichoeres salmofasciatus","OBIS"
"Microdesmus affinis","OBIS"
"Azurina eupalama","OBIS"
"Chriolepis minutilla","OBIS"
"Paraletharchus opercularis","OBIS"
"Lepophidium inca","OBIS"
"Pseudobatos prahli","OBIS"
"Carcharhinus longimanus","OBIS"
"Trachinotus ovatus","OBIS"
"Chiasmodon niger","OBIS"
"Hemiramphus balao","OBIS"
"Bryx dunckeri","OBIS"
"Anoplopoma fimbria","OBIS"
"Scuticaria tigrina","OBIS"
"Myripristis kuntee","OBIS"
"Enchelycore nigricans","OBIS"
"Coryphaenoides boops","OBIS"
"Dibranchus spongiosa","OBIS"
"Notacanthus spinosus","OBIS"
"Xyrichtys mundiceps","OBIS"
"Scorpaena afuerae","OBIS"
"Sebastes sinensis","OBIS"
"Monolene dubiosa","OBIS"
"Stellifer wintersteenorum","OBIS"
"Caulolatilus hubbsi","OBIS"
"Starksia posthon","OBIS"
"Uropterygius polystictus","OBIS"
"Mulloidichthys martinicus","OBIS"
"Artedius lateralis","OBIS"
"Gillellus ornatus","OBIS"
"Xenomystax atrarius","OBIS"
"Pseudobatos buthi","OBIS"
"Alopias vulpinus","OBIS"
"Centrophryne spinulosa","OBIS"
"Lamprogrammus niger","OBIS"
"Makaira nigricans","OBIS"
"Chauliodus sloani","OBIS"
"Gymnothorax pictus","OBIS"
"Pseudocarcharias kamoharai","OBIS"
"Myripristis chryseres","OBIS"
"Cyclichthys spilostylus","OBIS"
"Coryphaenoides carminifer","OBIS"
"Oneirodes luetkeni","OBIS"
"Bassozetus nasus","OBIS"
"Holcomycteronus digittatus","OBIS"
"Apogon guadalupensis","OBIS"
"Sebastes chlorostictus","OBIS"
"Cyclothone atraria","OBIS"
"Gobiesox woodsi","OBIS"
"Cynoscion nortoni","OBIS"
"Johnius grypotus","OBIS"
"Dactyloscopus metoecus","OBIS"
"Chriolepis cuneata","OBIS"
"Conodon macrops","OBIS"
"Evermannia panamensis","OBIS"
"Parahypsos piersoni","OBIS"
"Stathmonotus lugubris","OBIS"
"Thermichthys hollisi","OBIS"
"Ferdauia orthogrammus","OBIS"
"Rhonciscus branickii","OBIS"
"Odontaspis ferox","OBIS"
"Amblyraja hyperborea","OBIS"
"Microlophichthys microlophus","OBIS"
"Oneirodes eschrichtii","OBIS"
"Poromitra megalops","OBIS"
"Diodon eydouxii","OBIS"
"Notoscopelus elongatus","OBIS"
"Bothus ocellatus","OBIS"
"Sphyraena qenie","OBIS"
"Astronesthes boulengeri","OBIS"
"Cheilopogon cyanopterus","OBIS"
"Mustelus whitneyi","OBIS"
"Paraconger similis","OBIS"
"Cheilopogon papilio","OBIS"
"Nezumia stelgidolepis","OBIS"
"Apogon atricaudus","OBIS"
"Sebastes exsul","OBIS"
"Gobiesox eugrammus","OBIS"
"Hippoglossina macrops","OBIS"
"Holacanthus clarionensis","OBIS"
"Starksia grammilaga","OBIS"
"Sufflamen fraenatum","OBIS"
"Cephaloscyllium ventriosum","OBIS"
"Alloclinus holderi","OBIS"
"Artedius notospilotus","OBIS"
"Evermannia zosterura","OBIS"
"Medialuna californiensis","OBIS"
"Pareques fuscovittatus","OBIS"
"Alopias superciliosus","OBIS"
"Antimora rostrata","OBIS"
"Dolopichthys allector","OBIS"
"Narcetes stomias","OBIS"
"Rouleina attrita","OBIS"
"Uropterygius marmoratus","OBIS"
"Sphyraena putnamae","OBIS"
"Ophiodon elongatus","OBIS"
"Bathyraja spinosissima","OBIS"
"Coryphaenoides ariommus","OBIS"
"Trachipterus altivelis","OBIS"
"Monomitopus malispinosus","OBIS"
"Cubiceps whiteleggii","OBIS"
"Lycenchelys incisa","OBIS"
"Echiophis brunneus","OBIS"
"Porogadus atripectus","OBIS"
"Gobiesox milleri","OBIS"
"Menticirrhus paitensis","OBIS"
"Stellifer walkeri","OBIS"
"Hypsoblennius paytensis","OBIS"
"Atherinella nocturna","OBIS"
"Cerdale ionthas","OBIS"
"Colpichthys hubbsi","OBIS"
"Gurgesiella furvescens","OBIS"
"Malacoctenus delalandii","OBIS"
"Ogilbia cayorum","OBIS"
"Ogilbia jewettae","OBIS"
"Rimicola dimorpha","OBIS"
"Auxis brachydorax","OBIS"
"Galeorhinus galeus","OBIS"
"Isurus oxyrinchus","OBIS"
"Psenes pellucidus","OBIS"
"Lampanyctus tenuiformis","OBIS"
"Chaetodon ocellatus","OBIS"
"Bathypterois atricolor","OBIS"
"Bothrocara molle","OBIS"
"Hydrolagus colliei","OBIS"
"Gymnothorax angusticeps","OBIS"
"Lestidiops neles","OBIS"
"Nezumia ventralis","OBIS"
"Oneirodes heteronema","OBIS"
"Sebastes rastrelliger","OBIS"
"Bascanichthys panamensis","OBIS"
"Anchoa compressa","OBIS"
"Lepophidium stigmatistium","OBIS"
"Microgobius curtus","OBIS"
"Paralichthys adspersus","OBIS"
"Cynoscion analis","OBIS"
"Bellator farrago","OBIS"
"Dactyloscopus minutus","OBIS"
"Harengula jaguana","OBIS"
"Ogilbia sedorae","OBIS"
"Orthonopias triacis","OBIS"
"Carcharhinus cerdale","OBIS"
"Scorpaenodes rubrivinctus","OBIS"
"Dactyloscopus elongatus","OBIS"
"Halichoeres inornatus","OBIS"
"Platytroctes apus","OBIS"
"Lobotes surinamensis","OBIS"
"Argyropelecus aculeatus","OBIS"
"Parascorpaena aurita","OBIS"
"Epinephelus fasciatus","OBIS"
"Bothus pantherinus","OBIS"
"Phanerodon furcatus","OBIS"
"Bathypterois ventralis","OBIS"
"Trachyrincus helolepis","OBIS"
"Trachurus murphyi","OBIS"
"Chromis punctipinnis","OBIS"
"Lycenchelys hadrogeneia","OBIS"
"Sebastes dallii","OBIS"
"Sebastes umbrosus","OBIS"
"Borostomias panamensis","OBIS"
"Porogadus longiceps","OBIS"
"Porichthys oculellus","OBIS"
"Isacia conceptionis","OBIS"
"Paraclinus fehlmanni","OBIS"
"Seriphus politus","OBIS"
"Urotrygon cimar","OBIS"
"Porogadus promelas","OBIS"
"Mustelus albipinnis","OBIS"
"Bathylagoides wesethi","OBIS"
"Dactyloscopus heraldi","OBIS"
"Gobiosoma aceras","OBIS"
"Styracura pacifica","OBIS"
"Azurina intercrusma","OBIS"
"Carcharhinus altimus","OBIS"
"Melanocetus johnsonii","OBIS"
"Sternoptyx pseudobscura","OBIS"
"Brevoortia smithi","OBIS"
"Rypticus maculatus","OBIS"
"Hyporhamphus acutus","OBIS"
"Ophichthus unicolor","OBIS"
"Aphareus furca","OBIS"
"Stenobrachius leucopsarus","OBIS"
"Rajella eisenhardti","OBIS"
"Gymnothorax verrilli","OBIS"
"Coryphaenoides bucephalus","OBIS"
"Merluccius hernandezi","OBIS"
"Physiculus talarae","OBIS"
"Dibranchus sparsus","OBIS"
"Diaphus theta","OBIS"
"Cataetyx simus","OBIS"
"Ophidion exul","OBIS"
"Gobiesox stenocephalus","OBIS"
"Halichoeres garnoti","OBIS"
"Starksia hoesei","OBIS"
"Asthenomacrurus fragilis","OBIS"
"Cephalurus cephalus","OBIS"
"Cryptotrema seftoni","OBIS"
"Eretmichthys pinnatus","OBIS"
"Parrella lucretiae","OBIS"
"Pleuronichthys coenosus","OBIS"
"Tomicodon vermiculatus","OBIS"
"Urobatis tumbesensis","OBIS"
"Cosmocampus coccineus","OBIS"
"Dialarchus snyderi","OBIS"
"Squalus acanthias","OBIS"
"Chaenophryne draco","OBIS"
"Loweina rara","OBIS"
"Lampanyctus nobilis","OBIS"
"Carcharhinus brachyurus","OBIS"
"Rhinomuraena quaesita","OBIS"
"Antennarius commerson","OBIS"
"Stemonosudis macrura","OBIS"
"Brachyistius frenatus","OBIS"
"Embiotoca lateralis","OBIS"
"Venefica tentaculata","OBIS"
"Ophichthus tetratrema","OBIS"
"Lestidiops pacificus","OBIS"
"Lestidiops ringens","OBIS"
"Dibranchus velutinus","OBIS"
"Diaphus similis","OBIS"
"Myctophum lychnobium","OBIS"
"Bathytroctes inspector","OBIS"
"Talismania bifurcata","OBIS"
"Liparis mucosus","OBIS"
"Paraliparis rosaceus","OBIS"
"Sebastes serriceps","OBIS"
"Maurolicus breviculus","OBIS"
"Anchoa mundeola","OBIS"
"Porogadus catena","OBIS"
"Stellifer stellifer","OBIS"
"Myripristis tiki","OBIS"
"Dactyloscopus zelotes","OBIS"
"Bothrocara elongatum","OBIS"
"Anisotremus virginicus","OBIS"
"Neoclinus stephensae","OBIS"
"Ogilbia boydwalkeri","OBIS"
"Ophioscion imiceps","OBIS"
"Phthanophaneron harveyi","OBIS"
"Zalembius rosaceus","OBIS"
"Tetronarce californica","OBIS"
"Parasaccogaster normae","OBIS"
"Sphyrna mokarran","OBIS"
"Sphyrna tudes","OBIS"
"Mobula tarapacana","OBIS"
"Anoplogaster cornuta","OBIS"
"Malacosteus niger","OBIS"
"Scomber colias","OBIS"
"Sphoeroides spengleri","OBIS"
"Cheilopogon furcatus","OBIS"
"Myoxocephalus octodecemspinosus","OBIS"
"Benthodesmus tenuis","OBIS"
"Halichoeres nebulosus","OBIS"
"Calotomus carolinus","OBIS"
"Scomber australasicus","OBIS"
"Myxine circifrons","OBIS"
"Apristurus kampae","OBIS"
"Heteroconger canabus","OBIS"
"Facciolella equatorialis","OBIS"
"Cheilopogon dorsomacula","OBIS"
"Nezumia loricata","OBIS"
"Symbolophorus californiensis","OBIS"
"Melanostigma bathium","OBIS"
"Scorpaena cocosensis","OBIS"
"Sebastes saxicola","OBIS"
"Melamphaes acanthomus","OBIS"
"Melamphaes macrocephalus","OBIS"
"Gordiichthys combibus","OBIS"
"Hypsoblennius robustus","OBIS"
"Opistognathus fenmutis","OBIS"
"Artedius corallinus","OBIS"
"Cryptotrema corallinum","OBIS"
"Evermannia erici","OBIS"
"Hypsypops rubicundus","OBIS"
"Paraclinus magdalenae","OBIS"
"Paraclinus stephensi","OBIS"
"Seriolella violacea","OBIS"
"Epinephelus quinquefasciatus","OBIS"
"Carcharhinus brevipinna","OBIS"
"Bathytroctes macrolepis","OBIS"
"Cyclothone microdon","OBIS"
"Idiacanthus fasciola","OBIS"
"Ranzania laevis","OBIS"
"Trachinotus goodei","OBIS"
"Pomacentrus trilineatus","OBIS"
"Gymnothorax javanicus","OBIS"
"Diaphus fulgens","OBIS"
"Ipnops agassizii","OBIS"
"Myliobatis peruvianus","OBIS"
"Ophichthus melope","OBIS"
"Evermannella ahlstromi","OBIS"
"Nezumia orbitalis","OBIS"
"Trachipterus fukuzakii","OBIS"
"Linophryne arcturi","OBIS"
"Acanthurus achilles","OBIS"
"Xyrichtys victori","OBIS"
"Mugil incilis","OBIS"
"Epinephelus corallicola","OBIS"
"Lycenchelys folletti","OBIS"
"Pachycara suspectum","OBIS"
"Careproctus longifilis","OBIS"
"Pontinus vaughani","OBIS"
"Sebastes cortezi","OBIS"
"Sebastes spinorbis","OBIS"
"Canthigaster jactator","OBIS"
"Dicrolene introniger","OBIS"
"Monolene danae","OBIS"
"Dactyloscopus fimbriatus","OBIS"
"Stegastes redemptus","OBIS"
"Halieutopsis tumifrons","OBIS"
"Triakis maculata","OBIS"
"Eptatretus mccoskeri","OBIS"
"Lycodapus fierasfer","OBIS"
"Amphistichus koelzi","OBIS"
"Apodichthys flavidus","OBIS"
"Barbulifer mexicanus","OBIS"
"Clinocottus recalvus","OBIS"
"Cololabis adoceta","OBIS"
"Cololabis saira","OBIS"
"Guavina micropus","OBIS"
"Icelinus cavifrons","OBIS"
"Lythrypnus alphigena","OBIS"
"Neoclinus blanchardi","OBIS"
"Odontamblyopus rebecca","OBIS"
"Pareques lanfeari","OBIS"
"Parmaturus xaniurus","OBIS"
"Pherallodiscus varius","OBIS"
"Photocorynus spiniceps","OBIS"
"Opistognathus brochus","OBIS"
"Cottoclinus canops","OBIS"
"Canthidermis rotundatus","OBIS"
"Pseudoscopelus lavenbergi","OBIS"
"Peristedion nesium","OBIS"
"Melanocetus polyactis","OBIS"
"Beringraja rhina","OBIS"
"Dasyscopelus spinosus","OBIS"
"Spratelloides delicatulus","OBIS"
"Aldrovandia phalacra","OBIS"
"Echeneis naucrates","OBIS"
"Euthynnus alletteratus","OBIS"
"Scopelogadus mizolepis","OBIS"
"Trachinotus carolinus","OBIS"
"Pomacentrus bankanensis","OBIS"
"Enchelycore bayeri","OBIS"
"Diaphus parri","OBIS"
"Plectrypops lima","OBIS"
"Decapterus russelli","OBIS"
"Chaetodon meyeri","OBIS"
"Zebrasoma xanthurum","OBIS"
"Hemiramphus lutkei","OBIS"
"Oxylebius pictus","OBIS"
"Hydrolagus alphus","OBIS"
"Gymnothorax eurygnathos","OBIS"
"Ophichthus apachus","OBIS"
"Ophichthus arneutes","OBIS"
"Coryphaenoides gypsochilus","OBIS"
"Halosaurus attenuatus","OBIS"
"Alepocephalus fundulus","OBIS"
"Microstomus pacificus","OBIS"
"Melamphaes lugubris","OBIS"
"Macroramphosus gracilis","OBIS"
"Syngnathus euchrous","OBIS"
"Anchoa delicatissima","OBIS"
"Starksia leucovitta","OBIS"
"Eptatretus grouseri","OBIS"
"Achirus zebrinus","OBIS"
"Enchelybrotula gomoni","OBIS"
"Lophogobius cristulatus","OBIS"
"Opisthopterus macrops","OBIS"
"Parrella ginsburgi","OBIS"
"Platyrhinoidis triseriata","OBIS"
"Tomicodon prodomus","OBIS"
"Urotrygon simulatrix","OBIS"
"Alectis indica","OBIS"
"Tetronarce peruana","OBIS"
"Albula pacifica","OBIS"
"Hypanus guttatus","OBIS"
"Merluccius peruanus","OBIS"
"Caliraja cortezensis","OBIS"
"Histiobranchus bathybius","OBIS"
"Bathypterois longipes","OBIS"
"Chaenophryne longiceps","OBIS"
"Taractes rubescens","OBIS"
"Luvarus imperialis","OBIS"
"Thunnus alalunga","OBIS"
"Cyclothone pallida","OBIS"
"Cyclothone pseudopallida","OBIS"
"Anchoa hepsetus","OBIS"
"Syacium papillosum","OBIS"
"Acanthurus lineatus","OBIS"
"Aphanopus intermedius","OBIS"
"Enchelynassa canina","OBIS"
"Chaetodon kleinii","OBIS"
"Xanthichthys caeruleolineatus","OBIS"
"Hydrolagus mccoskeri","OBIS"
"Bathyraja peruana","OBIS"
"Paraconger ophichthys","OBIS"
"Nemichthys larseni","OBIS"
"Synodus marchenae","OBIS"
"Coryphaenoides myersi","OBIS"
"Linophryne quinqueramosa","OBIS"
"Alepocephalus asperifrons","OBIS"
"Serranus stilbostigma","OBIS"
"Lycenchelys cicatrifer","OBIS"
"Symphurus microlepis","OBIS"
"Paraliparis attenuatus","OBIS"
"Melamphaes spinifer","OBIS"
"Astronesthes lampara","OBIS"
"Hoplunnis sicarius","OBIS"
"Gobiesox marijeanae","OBIS"
"Citharichthys gnathus","OBIS"
"Halichoeres poeyi","OBIS"
"Ogcocephalus nasutus","OBIS"
"Microdesmus retropinnis","OBIS"
"Opistognathus inornatus","OBIS"
