"Species","Source"
"Oithona atlantica","GBIF"
"Themisto pacifica","GBIF"
"Littorophiloscia richardsonae","GBIF"
"Romaleon branneri","GBIF"
"Campylaspis nodulosa","GBIF"
"Argis dentata","GBIF"
"Protohyale lamberti","GBIF"
"Discorsopagurus schmitti","GBIF"
"Heterophoxus oculatus","GBIF"
"Paraphoxus communis","GBIF"
"Hyperia medusarum","GBIF"
"Pacifoculodes spinipes","GBIF"
"Ampelisca pugetica","GBIF"
"Eualus pusiolus","GBIF"
"Synidotea angulata","GBIF"
"Pagurus stevensae","GBIF"
"Apohyale grandicornis","GBIF"
"Melita oregonensis","GBIF"
"Goodingius subadhaerens","GBIF"
"Munidopsis alvisca","GBIF"
"Bentheogennema burkenroadi","GBIF"
"Eualus biunguis","GBIF"
"Microsetella rosea","GBIF"
"Haplostoma albicatum","GBIF"
"Chionoecetes angulatus","GBIF"
"Armadilloniscus coronacapitalis","GBIF"
"Spirontocaris sica","GBIF"
"Detonella papillicornis","GBIF"
"Orthopagurus minimus","GBIF"
"Haplophthalmus danicus","GBIF"
"Eurytemora americana","GBIF"
"Parallorchestes americana","GBIF"
"Botryllophilus bamfieldensis","GBIF"
"Sternostylus iaspis","GBIF"
"Paralomis multispina","GBIF"
"Lebbeus catalepsis","GBIF"
"Argis alaskensis","GBIF"
"Faxonius virilis","GBIF"
"Harpiniopsis fulgens","GBIF"
"Exosphaeroma russellhansoni","GBIF"
"Scolecithricella minor","GBIF"
"Munna fernaldi","GBIF"
"Protomedeia articulata","GBIF"
"Eualus butleri","GBIF"
"Munidopsis subsquamosa","GBIF"
"Augaptilus anceps","GBIF"
"Metacarcinus gracilis","GBIF"
"Pugettia foliata","GBIF"
"Pseudodiaptomus inopinus","GBIF"
"Cancer bainbridgensis","GBIF"
"Neocallichirus manningi","GBIF"
"Hyalella azteca","GBIF"
"Pentidotea resecata","GBIF"
"Hoploparia horrida","GBIF"
"Traskorchestia traskiana","GBIF"
"Procambarus acutus","GBIF"
"Caprella alaskana","GBIF"
"Tritella laevis","GBIF"
"Monocorophium carlottensis","GBIF"
"Ianiropsis analoga","GBIF"
"Paguristes ulreyi","GBIF"
"Ianiropsis tridens","GBIF"
"Stegocephalus cascadiensis","GBIF"
"Munna chromatocephala","GBIF"
"Pseudomma truncatum","GBIF"
"Alamprops carinatus","GBIF"
"Haemobaphes intermedius","GBIF"
"Rhachotropis boreopacifica","GBIF"
"Sergestes atlanticus","GBIF"
"Carinonajna botanica","GBIF"
"Desdimelita barnardi","GBIF"
"Mesocrangon munitella","GBIF"
"Elassochirus cavimanus","GBIF"
"Uromunna ubiquita","GBIF"
"Thysanopoda cornuta","GBIF"
"Lepeophtheirus nordmannii","GBIF"
"Thysanoessa inspinata","GBIF"
"Nicippe tumida","GBIF"
"Metacrangon variabilis","GBIF"
"Carinonajna bispinosa","GBIF"
"Apolochus litoralis","GBIF"
"Ericthonius difformis","GBIF"
"Najna parva","GBIF"
"Crangonyx pseudogracilis","GBIF"
"Gnathopleustes trichodus","GBIF"
"Aegiochus symmetrica","GBIF"
"Notodelphys affinis","GBIF"
"Kamptopleustes spinosus","GBIF"
"Boreomysis arctica","GBIF"
"Crassicorophium crassicorne","GBIF"
"Protohyale oculata","GBIF"
"Arietellus plumifer","GBIF"
"Elasmopus antennatus","GBIF"
"Ramellogammarus campestris","GBIF"
"Hargeria rapax","GBIF"
"Monoculodes latimanus","GBIF"
"Caprella equilibra","GBIF"
"Desdimelita microdentata","GBIF"
"Chondrochelia savignyi","GBIF"
"Pleusymtes pacifica","GBIF"
"Eucopia australis","GBIF"
"Byblis veleronis","GBIF"
"Campylaspis rufa","GBIF"
"Caprella drepanochir","GBIF"
"Ianiropsis epilittoralis","GBIF"
"Trachypleustes vancouverensis","GBIF"
"Ampelisca macrocephala","GBIF"
"Munna stephenseni","GBIF"
"Ampelisca lobata","GBIF"
"Aristias japonicus","GBIF"
"Notostomus japonicus","GBIF"
"Megamoera dentata","GBIF"
"Acanthephyra curtirostris","GBIF"
"Metacrangon spinosissima","GBIF"
"Dynamene dilatata","GBIF"
"Gnathopleustes den","GBIF"
"Jassa shawi","GBIF"
"Munna spinifrons","GBIF"
"Jassa borowskyae","GBIF"
"Pasiphaea tarda","GBIF"
"Caprella natalensis","GBIF"
"Eudorellopsis biplicata","GBIF"
"Pakynus barnardi","GBIF"
"Synidotea pettiboneae","GBIF"
"Dynamenella perforata","GBIF"
"Dajus mysidis","GBIF"
"Lebbeus microceros","GBIF"
"Aristias veleronis","GBIF"
"Platycyamus flaviscutatus","GBIF"
"Cyamus ceti","GBIF"
"Pseudopeniculus asinus","GBIF"
"Metacarcinus magister","GBIF"
"Protohyale hiwatarii","GBIF"
"Uptionyx verenae","GBIF"
"Excirolana linguifrons","GBIF"
"Hyas coarctatus","GBIF"
"Hymenodora glacialis","GBIF"
"Caprella gracilior","GBIF"
"Leptostylis longimana","GBIF"
"Maera fusca","GBIF"
"Paramoera bousfieldi","GBIF"
"Hamaticolax occultus","GBIF"
"Metacaprella anomala","GBIF"
"Locustogammarus levingsi","GBIF"
"Gnathopleustes pugettensis","GBIF"
"Speloeophorus pontifer","GBIF"
"Anthessius nortoni","GBIF"
"Zeuxo kurilensis","GBIF"
"Pseudomma berkeleyi","GBIF"
"Ampelisca cristata","GBIF"
"Tryphosella sarsi","GBIF"
"Gnorimosphaeroma lutea","GBIF"
"Rhepoxynius bicuspidatus","GBIF"
"Ceratomysis spinosa","GBIF"
"Gennadas propinquus","GBIF"
"Foxiphalus obtusidens","GBIF"
"Photis californica","GBIF"
"Lepidepecreum gurjanovae","GBIF"
"Munidopsis albatrossae","GBIF"
"Hippomedon coecus","GBIF"
"Homeognathia flemingi","GBIF"
"Neopisosoma curacaoense","GBIF"
"Lysmata californica","GBIF"
"Vanhoeffenura pulchra","GBIF"
"Caecidotea racovitzai","GBIF"
"Scaphocalanus echinatus","GBIF"
"Gaetanus minutus","GBIF"
"Eucalanus californicus","GBIF"
"Ianiropsis minuta","GBIF"
"Romaleon jordani","GBIF"
"Ectinosoma melaniceps","GBIF"
"Achelous xantusii","GBIF"
"Haplostomella oceanica","GBIF"
"Rhepoxynius variatus","GBIF"
"Liriopsis pygmaea","GBIF"
"Eriosachila orri","GBIF"
"Callianopsis clallamensis","GBIF"
"Callianassa oregonensis","GBIF"
"Harpacticus spinulosus","GBIF"
"Robertsonia normani","GBIF"
"Ditrichocorycaeus anglicus","GBIF"
"Mursia yaquinensis","GBIF"
"Praeclavella parva","GBIF"
"Primno brevidens","GBIF"
"Callianassa bandonensis","GBIF"
"Aetideus armatus","GBIF"
"Leptodiaptomus ashlandi","GBIF"
"Maeandricampus triangulum","GBIF"
"Montezumella eichhorni","GBIF"
"Mursia aspina","GBIF"
"Orbitoplax weaveri","GBIF"
"Anisospinos berglundi","GBIF"
"Sarcotaces arcticus","GBIF"
"Elthusa californica","GBIF"
"Haemobaphes diceraus","GBIF"
"Panulirus guttatus","GBIF"
"Lernaea cyprinacea","GBIF"
"Tiron canadense","GBIF"
"Cancer pagurus","GBIF"
"Labidocera kolpos","GBIF"
"Pleuromamma abdominalis","GBIF"
"Paracalanus quasimodo","GBIF"
"Hymenodora gracilis","GBIF"
"Pennella balaenoptera","GBIF"
"Doropygus seclusus","GBIF"
"Platorchestia chathamensis","GBIF"
"Oithona setigera","GBIF"
"Callianopsis clallamensis","GBIF"
"Seba profunda","GBIF"
"Exacanthomysis alaskensis","GBIF"
"Pseudocharopinus dentatus","GBIF"
"Dynamene glabra","GBIF"
"Calanus pacificus","GBIF"
"Pseudocalanus minutus","GBIF"
"Pagurus hirsutiusculus","GBIF"
"Caecidotea communis","GBIF"
"Petrolisthes cinctipes","GBIF"
"Pugettia gracilis","GBIF"
"Metridia pacifica","GBIF"
"Primno macropa","GBIF"
"Pagurus dalli","GBIF"
"Cryptolithodes sitchensis","GBIF"
"Metacarcinus gracilis","GBIF"
"Euphausia pacifica","GBIF"
"Mytilicola orientalis","GBIF"
"Oedignathus inermis","GBIF"
"Carcinus maenas","GBIF"
"Neomysis mercedis","GBIF"
"Echidnocerus foraminatus","GBIF"
"Alatajassa similis","GBIF"
"Pandalus tridens","GBIF"
"Lopholithodes foraminatus","GBIF"
"Placetron wosnessenskii","GBIF"
"Eurytemora affinis","GBIF"
"Neocalanus plumchrus","GBIF"
"Pugettia foliata","GBIF"
"Herrmannella panopeae","GBIF"
"Pagurus armatus","GBIF"
"Americhelidium rectipalmum","GBIF"
"Argissa hamatipes","GBIF"
"Chromopleustes oculatus","GBIF"
"Lebbeus eludus","GBIF"
"Neomysis rayii","GBIF"
"Phyllodurus abdominalis","GBIF"
"Campylaspis rubromaculata","GBIF"
"Pandalus lucidirimicola","GBIF"
"Campylaspis blakei","GBIF"
"Lebbeus groenlandicus","GBIF"
"Lepeophtheirus parviventris","GBIF"
"Westwoodilla caecula","GBIF"
"Systellaspis cristata","GBIF"
"Ampelisca eoa","GBIF"
"Pandalus dispar","GBIF"
"Pleurogonium californiense","GBIF"
"Aoroides inermis","GBIF"
"Pandalus ampla","GBIF"
"Gibberosus longimerus","GBIF"
"Acanthephyra chacei","GBIF"
"Demoleus heptapus","GBIF"
"Melphisana bola","GBIF"
"Foxiphalus obtusidens","GBIF"
"Paralomis verrilli","GBIF"
"Grimothea quadrispina","GBIF"
"Portunion conformis","GBIF"
"Sunamphitoe humeralis","GBIF"
"Spirontocaris snyderi","GBIF"
"Cryptodius kelleri","GBIF"
"Haplostoma setiferum","GBIF"
"Doridicola sunnivae","GBIF"
"Alloniscus perconvexus","GBIF"
"Hymenodora frontalis","GBIF"
"Herrmannella bullata","GBIF"
"Neocrangon abyssorum","GBIF"
"Heptacarpus camtschaticus","GBIF"
"Ismaila belciki","GBIF"
"Eobrolgus chumashi","GBIF"
"Paracalanus parvus","GBIF"
"Idotea rufescens","GBIF"
"Aoroides exilis","GBIF"
"Ramellogammarus vancouverensis","GBIF"
"Crangon crangon","GBIF"
"Oligochinus lighti","GBIF"
"Harpacticus septentrionalis","GBIF"
"Cephalophoxoides homilis","GBIF"
"Crangon alba","GBIF"
"Ione cornuta","GBIF"
"Ianiropsis kincaidi","GBIF"
"Neotrypaea gigas","GBIF"
"Alpheus armatus","GBIF"
"Pentidotea wosnesenskii","GBIF"
"Sabellacheres illgi","GBIF"
"Haplostomella distincta","GBIF"
"Crangonyx floridanus","GBIF"
"Lophomastix antiqua","GBIF"
"Caecidotea occidentalis","GBIF"
"Aetideus divergens","GBIF"
"Proboscinotus loquax","GBIF"
"Gammarus minus","GBIF"
"Hyperia galba","GBIF"
"Janiralata occidentalis","GBIF"
"Rhepoxynius pallidus","GBIF"
"Sunamphitoe tea","GBIF"
"Cyathura carinata","GBIF"
"Inusitatomysis insolita","GBIF"
"Eualus berkeleyorum","GBIF"
"Podoceropsis angustimana","GBIF"
"Argis levior","GBIF"
"Pseudochirella pustulifera","GBIF"
"Attheyella obatogamensis","GBIF"
"Spirontocaris spinus","GBIF"
"Macroacaena alseana","GBIF"
"Micropleustes nautilus","GBIF"
"Macronassa macromera","GBIF"
"Rhepoxynius lucubrans","GBIF"
"Rogueus orri","GBIF"
"Orchomenella minuta","GBIF"
"Leucothoe spinicarpa","GBIF"
"Eremitione giardi","GBIF"
"Callianassa cowlitzensis","GBIF"
"Raninoides eugenensis","GBIF"
"Iphimedia rickettsi","GBIF"
"Pentidotea aculeata","GBIF"
"Leonardsaxius spinulicauda","GBIF"
"Sphaeroma quoianum","GBIF"
"Monocorophium acherusicum","GBIF"
"Raninoides oregonensis","GBIF"
"Raninoides washburnei","GBIF"
"Paramoera serrata","GBIF"
"Colobomatus embiotocae","GBIF"
"Hyperoche mediterranea","GBIF"
"Ligia oceanica","GBIF"
"Eriosachila rossi","GBIF"
"Daldorfia himaleoraphis","GBIF"
"Orbitoplax plafkeri","GBIF"
"Munida branti","GBIF"
"Pacifoculodes zernovi","GBIF"
"Carcinus minor","GBIF"
"Ergasilus turgidus","GBIF"
"Cyamus kessleri","GBIF"
"Heptacarpus decorus","GBIF"
"Diastylis alaskensis","GBIF"
"Cancer irroratus","GBIF"
"Aegiochus arctica","GBIF"
"Pagurus undosus","GBIF"
"Allorchestes rickeri","GBIF"
"Deflexilodes tuberculatus","GBIF"
"Limnoria lignorum","GBIF"
"Anisogammarus epistomus","GBIF"
"Metacaprella anomala","GBIF"
"Lepeophtheirus oblitus","GBIF"
"Diaptomus oregonensis","GBIF"
"Akanthophoreus gracilis","GBIF"
"Sunamphitoe tea","GBIF"
"Holmesimysis costata","GBIF"
"Paramoera columbiana","GBIF"
"Faxonius virilis","GBIF"
"Mandibulophoxus mayi","GBIF"
"Leucothoe alata","GBIF"
"Lebbeus washingtonianus","GBIF"
"Foxiphalus xiximeus","GBIF"
"Joeropsis lobata","GBIF"
"Exosphaeroma rhomburum","GBIF"
"Chionoecetes opilio","GBIF"
"Protohyale neorionensis","GBIF"
"Eualus belcheri","GBIF"
"Polycheria mixillae","GBIF"
"Pseudotanais oculatus","GBIF"
"Byblis brevirama","GBIF"
"Pagurus middendorfii","GBIF"
"Carinonajna carli","GBIF"
"Dactylopleustes echinoides","GBIF"
"Parallorchestes nuda","GBIF"
"Pagurus bernhardus","GBIF"
"Desdimelita transmelita","GBIF"
"Paramoera leucophthalma","GBIF"
"Ampelisca fageri","GBIF"
"Metalpheus paragracilis","GBIF"
"Oithona setigera","GBIF"
"Atrophia minuta","GBIF"
"Lepechinella arctica","GBIF"
"Oncaea ovalis","GBIF"
"Ramellogammarus oregonensis","GBIF"
"Ischyrocerus megalops","GBIF"
"Pardalisca endeavouri","GBIF"
"Ambilimbus altalis","GBIF"
"Eogammarus confervicolus","GBIF"
"Mesocalanus tenuicornis","GBIF"
"Macroacaena chica","GBIF"
"Archaeopus bicornutus","GBIF"
"Munidopsis nitida","GBIF"
"Byblis thyabilis","GBIF"
"Monocorophium insidiosum","GBIF"
"Chelura terebrans","GBIF"
"Calanus marshallae","GBIF"
"Ligia occidentalis","GBIF"
"Metacarcinus magister","GBIF"
"Chorilia longipes","GBIF"
"Pandalus platyceros","GBIF"
"Heptacarpus decorus","GBIF"
"Hemigrapsus nudus","GBIF"
"Pagurus granosimanus","GBIF"
"Pugettia producta","GBIF"
"Emerita analoga","GBIF"
"Pseudocalanus newmani","GBIF"
"Scyra acutifrons","GBIF"
"Pugettia richii","GBIF"
"Lithodes couesi","GBIF"
"Ligidium latum","GBIF"
"Lebbeus groenlandicus","GBIF"
"Pagurus armatus","GBIF"
"Excirolana chiltoni","GBIF"
"Acantholithodes hispidus","GBIF"
"Echidnocerus cibarius","GBIF"
"Caprella laeviuscula","GBIF"
"Loxorhynchus crispatus","GBIF"
"Hapalogaster mertensii","GBIF"
"Triconia redacta","GBIF"
"Heteropleustes setosus","GBIF"
"Metacaprella kennerlyi","GBIF"
"Centropages abdominalis","GBIF"
"Oithona similis","GBIF"
"Fabia subquadrata","GBIF"
"Cancer oregonensis","GBIF"
"Leptamphopus fragilis","GBIF"
"Munidopsis edwardsii","GBIF"
"Protanais ligniamator","GBIF"
"Armaturatanais trispinipodus","GBIF"
"Paronesimoides voightae","GBIF"
"Pasiphaea pacifica","GBIF"
"Crangon alaskensis","GBIF"
"Gastrodelphys fernaldi","GBIF"
"Pandalus stenolepis","GBIF"
"Ampithoe dalli","GBIF"
"Jassa staudei","GBIF"
"Limnoria tripunctata","GBIF"
"Limnoithona sinensis","GBIF"
"Nippoleucon hinumensis","GBIF"
"Melita nitida","GBIF"
"Munneurycope murrayi","GBIF"
"Grandidierella japonica","GBIF"
"Tigriopus californicus","GBIF"
"Trichoniscus pusillus","GBIF"
"Pagurus capillatus","GBIF"
"Spirontocaris arcuata","GBIF"
"Heptacarpus pugettensis","GBIF"
"Pseudocalanus moultoni","GBIF"
"Eualus macrophthalmus","GBIF"
"Apohyale anceps","GBIF"
"Eucorystes platys","GBIF"
"Pagurus ochotensis","GBIF"
"Mysis litoralis","GBIF"
"Hoploparia tshudyi","GBIF"
"Munidopsis quadrata","GBIF"
"Mimonectes neosphaericus","GBIF"
"Mimonectes gaussi","GBIF"
"Pulalius vulgaris","GBIF"
"Tecticeps convexus","GBIF"
"Podocerus cristatus","GBIF"
"Eualus lineatus","GBIF"
"Calliopius columbianus","GBIF"
"Eusergestes arcticus","GBIF"
"Lebbeus washingtonianus","GBIF"
"Grandifoxus longirostris","GBIF"
"Metacrangon spinosissima","GBIF"
"Rhepoxynius abronius","GBIF"
"Cirolana harfordi","GBIF"
"Pachycheles pubescens","GBIF"
"Munidopsis yaquinensis","GBIF"
"Neotanais calcarulus","GBIF"
"Doropygopsis longicauda","GBIF"
"Pagurus confragosus","GBIF"
"Neocalanus robustior","GBIF"
"Pentidotea stenops","GBIF"
"Neotanais armiger","GBIF"
"Lepidepecreoides nubifer","GBIF"
"Sklallamia buchanani","GBIF"
"Pachychelium fucaensis","GBIF"
"Limnoithona tetraspina","GBIF"
"Thysanoessa longipes","GBIF"
"Tachidius triangularis","GBIF"
"Elthusa vulgaris","GBIF"
"Pinnixa eburna","GBIF"
"Bopyroides hippolytes","GBIF"
"Maeandricampus triangulum","GBIF"
"Petalidium suspiriosum","GBIF"
"Protomedeia prudens","GBIF"
"Neomysis kadiakensis","GBIF"
"Pacifacanthomysis nephrophthalma","GBIF"
"Pinnotheres pugettensis","GBIF"
"Gnorimosphaeroma oregonense","GBIF"
"Chondracanthus deltoideus","GBIF"
"Oithona plumifera","GBIF"
"Critomolgus ptilosarci","GBIF"
"Orbitoplax weaveri","GBIF"
"Westwoodilla tone","GBIF"
"Lophomastix boykoi","GBIF"
"Caligus clemensi","GBIF"
"Euchirella pulchra","GBIF"
"Gaetanus miles","GBIF"
"Triconia minuta","GBIF"
"Eucalanus hyalinus","GBIF"
"Triconia conifera","GBIF"
"Scolecithricella dentata","GBIF"
"Epilabidocera longipedata","GBIF"
"Heptacarpus herdmani","GBIF"
"Spirontocaris spinus","GBIF"
"Oncaea prolata","GBIF"
"Triconia similis","GBIF"
"Gaetanus simplex","GBIF"
"Munidopsis scotti","GBIF"
"Aoroides secunda","GBIF"
"Ischyrocerus anguipes","GBIF"
"Caprella pilipalma","GBIF"
"Rhepoxynius boreovariatus","GBIF"
"Palaega goedertorum","GBIF"
"Rhynocrangon alata","GBIF"
"Scleroplax tubicola","GBIF"
"Nullosetigera bidentata","GBIF"
"Oncaea insolita","GBIF"
"Candacia simplex","GBIF"
"Stygobromus wardi","GBIF"
"Oncaea rimula","GBIF"
"Munnogonium tillerae","GBIF"
"Photis brevipes","GBIF"
"Lubbockia wilsonae","GBIF"
"Thysanoessa inermis","GBIF"
"Clausocalanus pergens","GBIF"
"Scottocalanus persecans","GBIF"
"Metridia okhotensis","GBIF"
"Monstrilla wandelii","GBIF"
"Pseudochirella pacifica","GBIF"
"Pleuromamma robusta","GBIF"
"Euchirella grandicornis","GBIF"
"Ampelisca agassizi","GBIF"
"Systellaspis braueri","GBIF"
"Pleusymtes subglaber","GBIF"
"Rhepoxynius epistomus","GBIF"
"Lophaxius rathbunae","GBIF"
"Oxycephalus clausi","GBIF"
"Pygodelphys aquilonaris","GBIF"
"Leptuca pugilator","GBIF"
"Thorlaksonius brevirostris","GBIF"
"Harpiniopsis percellaris","GBIF"
"Aristias tumidus","GBIF"
"Mesocyclops edax","GBIF"
"Anisogammarus pugettensis","GBIF"
"Diastylopsis dawsoni","GBIF"
"Euchirella curticauda","GBIF"
"Cholidya polypi","GBIF"
"Munidopsis lignaria","GBIF"
"Americorophium spinicorne","GBIF"
"Idotea ochotensis","GBIF"
"Ramellogammarus similimanus","GBIF"
"Enoploclytia minor","GBIF"
"Edotia sublittoralis","GBIF"
"Eusirus longipes","GBIF"
"Mayerella banksia","GBIF"
"Cyclopina gracilis","GBIF"
"Rhepoxynius daboius","GBIF"
"Cheirimedeia zotea","GBIF"
"Chondrochelia savignyi","GBIF"
"Guernea reduncans","GBIF"
"Rhynohalicella halona","GBIF"
"Harpiniopsis galera","GBIF"
"Eudorella truncatula","GBIF"
"Akanthophoreus phillipsi","GBIF"
"Apolochus litoralis","GBIF"
"Bathymedon pumilus","GBIF"
"Dyopedos monacanthus","GBIF"
"Cumella californica","GBIF"
"Leucon nasica","GBIF"
"Doridicola pertinax","GBIF"
"Phronima sedentaria","GBIF"
"Tisbe furcata","GBIF"
"Hemioniscus balani","GBIF"
"Megalorchestia corniculata","GBIF"
"Cyamus eschrichtii","GBIF"
"Thorlaksonius grandirostris","GBIF"
"Clausidium vancouverense","GBIF"
"Macroacaena naselensis","GBIF"
"Parapleustes pugettensis","GBIF"
"Llajassus caesius","GBIF"
"Raninoides fulgidus","GBIF"
"Globihexapus paxillus","GBIF"
"Diastylopsis tenuis","GBIF"
"Campylaspis canaliculata","GBIF"
"Cancer","GBIF"
"Raninoides goedertorum","GBIF"
"Palaeopinnixa rathbunae","GBIF"
"Deflexilodes similis","GBIF"
"Thorlaksonius depressus","GBIF"
"Maeandricampus starri","GBIF"
"Hourstonius vilordes","GBIF"
"Pseudotanais oculatus","GBIF"
"Megokkos alaskensis","GBIF"
"Opisa tridentata","GBIF"
"Metacarcinus starri","GBIF"
"Upogebia eocenica","GBIF"
"Pardalisca abyssi","GBIF"
"Ampithoe pollex","GBIF"
"Paraxanthias taylori","GBIF"
"Orbitoplax tuckerae","GBIF"
"Procolobomatus kyphosus","GBIF"
"Bomolochus cuneatus","GBIF"
"Chondracanthus triventricosus","GBIF"
"Haemobaphes diceraus","GBIF"
"Neobrachiella robusta","GBIF"
"Synidotea ritteri","GBIF"
"Pasiphaea chacei","GBIF"
"Eohaustorius sencillus","GBIF"
"Xenacanthomysis pseudomacropsis","GBIF"
"Amathimysis serrata","GBIF"
"Munnogonium waldronense","GBIF"
"Pentidotea schmitti","GBIF"
"Diastylis bidentata","GBIF"
"Trachelipus rathkii","GBIF"
"Calocarides quinqueseriatus","GBIF"
"Atrophia minuta","GBIF"
"Opisthopus transversus","GBIF"
"Harpacticus obscurus","GBIF"
"Prachynella lodo","GBIF"
"Caprella eximia","GBIF"
"Epilabidocera longipedata","GBIF"
"Sinocalanus doerrii","GBIF"
"Parallorchestes ochotensis","GBIF"
"Tritella pilimana","GBIF"
"Majoxiphalus major","GBIF"
"Heterophoxus conlanae","GBIF"
"Heterophoxus ellisi","GBIF"
"Munnogonium tillerae","GBIF"
"Diastylis santamariensis","GBIF"
"Americorophium brevis","GBIF"
"Pachygrapsus minutus","GBIF"
"Haplostoma dentatum","GBIF"
"Aetideopsis rostrata","GBIF"
"Scleroplax franciscana","GBIF"
"Lissocrangon stylirostris","GBIF"
"Melita setiflagella","GBIF"
"Thorlaksonius subcarinatus","GBIF"
"Canthocamptus oregonensis","GBIF"
"Doropygus fernaldi","GBIF"
"Bathycalanus richardi","GBIF"
"Caligus macarovi","GBIF"
"Araphura cuspirostris","GBIF"
"Hyperia gaudichaudii","GBIF"
"Hesperodiaptomus caducus","GBIF"
"Pagurus holmi","GBIF"
"Pardaliscella symmetrica","GBIF"
"Haplosaccus elongatus","GBIF"
"Attheyella dogieli","GBIF"
"Marycarcinus hannae","GBIF"
"Zeuxo normani","GBIF"
"Ranina ranina","GBIF"
"Caprella angusta","GBIF"
"Americorophium salmonis","GBIF"
"Lepeophtheirus hospitalis","GBIF"
"Anapagurus chiroacanthus","GBIF"
"Dyopedos arcticus","GBIF"
"Amonardia perturbata","GBIF"
"Ameira longipes","GBIF"
"Archaeozius occidentalis","GBIF"
"Pancolus californiensis","GBIF"
"Gnorimosphaeroma noblei","GBIF"
"Augaptilus glacialis","GBIF"
"Colurostylis occidentalis","GBIF"
"Callianopsis goniophthalma","GBIF"
"Scina rattrayi","GBIF"
"Alloniscus mirabilis","GBIF"
"Heptacarpus sitchensis","GBIF"
"Parallorchestes trispinosa","GBIF"
"Metopella angusta","GBIF"
"Lebbeus schrencki","GBIF"
"Protohyale longipalpa","GBIF"
"Politolana impressa","GBIF"
"Thorlaksonius borealis","GBIF"
"Schistobrachia tertia","GBIF"
"Micropleustes nautiloides","GBIF"
"Stilomysis grandis","GBIF"
"Epischura nevadensis","GBIF"
"Apolochus neapolitanus","GBIF"
"Hesperodiaptomus shoshone","GBIF"
"Herpyllobius elongata","GBIF"
"Rhepoxynius vigitegus","GBIF"
"Pleusirus secorrus","GBIF"
"Chondrochelia dubia","GBIF"
"Metacrangon acclivis","GBIF"
"Pagurus cornutus","GBIF"
"Rhepoxynius barnardi","GBIF"
"Leucothoe minima","GBIF"
"Microjassa litotes","GBIF"
"Calastacus stilirostris","GBIF"
"Heterostylites major","GBIF"
"Cirolana diminuta","GBIF"
"Gaetanus pileatus","GBIF"
"Cheirimedeia similicarpa","GBIF"
"Westwoodilla megalops","GBIF"
"Pagurus pubescens","GBIF"
"Orchomenella obtusa","GBIF"
"Carinonajna oculata","GBIF"
"Synidotea calcarea","GBIF"
"Spinulogammarus subcarinatus","GBIF"
"Orchomenella obtusa","GBIF"
"Cyamus erraticus","GBIF"
"Chondracanthus narium","GBIF"
"Sergia tenuiremis","GBIF"
"Pseudhaloptilus pacificus","GBIF"
"Metacaprella ferrea","GBIF"
"Paraphoxus gracilis","GBIF"
"Heptacarpus herdmani","GBIF"
"Hesperodiaptomus caducus","GBIF"
"Orchomenella decipiens","GBIF"
"Acanthochondria margolisi","GBIF"
"Caprella striata","GBIF"
"Rhachotropis barnardi","GBIF"
"Pseudharpinia inexpectata","GBIF"
"Lithodes maja","GBIF"
"Parallorchestes minima","GBIF"
"Rhachotropis minuta","GBIF"
"Gaussia princeps","GBIF"
"Rhepoxynius fatigans","GBIF"
"Heterotanais groenlandicus","GBIF"
"Caprella californica","GBIF"
"Stylocheiron maximum","GBIF"
"Monoculodes emarginatus","GBIF"
"Paraphoxus pacificus","GBIF"
"Lepidepecreum garthi","GBIF"
"Euchaeta spinosa","GBIF"
"Pagurus rathbuni","GBIF"
"Pugettia producta","GBIF"
"Disacanthomysis dybowskii","GBIF"
"Tethygeneia makarovi","GBIF"
"Platymera gaudichaudii","GBIF"
"Anisogammarus slatteryi","GBIF"
"Pakynus chelatum","GBIF"
"Finoculodes omnifera","GBIF"
"Foxiphalus golfensis","GBIF"
"Armases occidentale","GBIF"
