"Species","Source"
"Hydrolagus trolli","OBIS"
"Gymnura marmorata","OBIS"
"Synodus scituliceps","OBIS"
"Hyporhamphus rosae","OBIS"
"Cubiceps paradoxus","OBIS"
"Chromis alta","OBIS"
"Sebastes rufinanus","OBIS"
"Hippocampus ingens","OBIS"
"Syngnathus insulae","OBIS"
"Poecilia latipinna","OBIS"
"Myrophis vafer","OBIS"
"Opisthonema libertate","OBIS"
"Gobiesox papillifer","OBIS"
"Citharichthys gilberti","OBIS"
"Hemanthias signifer","OBIS"
"Pomacanthus zonipectus","OBIS"
"Dormitator latifrons","OBIS"
"Eucinostomus dowii","OBIS"
"Harengula thrissina","OBIS"
"Cetichthys parini","OBIS"
"Blepsias cirrhosus","OBIS"
"Assurger anzac","OBIS"
"Azurina hirundo","OBIS"
"Clidoderma asperrimum","OBIS"
"Pareques viola","OBIS"
"Radulinus boleoides","OBIS"
"Zalieutes elater","OBIS"
"Leptocephalus giganteus","OBIS"
"Careproctus gilberti","OBIS"
"Hydrolagus melanophasma","OBIS"
"Kajikia audax","OBIS"
"Pachycara karenae","OBIS"
"Galeocerdo cuvier","OBIS"
"Alepisaurus brevirostris","OBIS"
"Lestidiops sphyrenoides","OBIS"
"Hirundichthys rondeletii","OBIS"
"Radiicephalus elongatus","OBIS"
"Trachipterus trachypterus","OBIS"
"Ceratias holboelli","OBIS"
"Oneirodes eschrichtii","OBIS"
"Diaphus brachycephalus","OBIS"
"Neoscopelus macrolepidotus","OBIS"
"Conocara salmoneum","OBIS"
"Melanolagus bericoides","OBIS"
"Opisthoproctus soleatus","OBIS"
"Osmerus mordax","OBIS"
"Platytroctes apus","OBIS"
"Ammodytes tobianus","OBIS"
"Decapterus punctatus","OBIS"
"Phtheirichthys lineatus","OBIS"
"Thunnus albacares","OBIS"
"Thunnus thynnus","OBIS"
"Salmo salar","OBIS"
"Scopelogadus mizolepis","OBIS"
"Chauliodus sloani","OBIS"
"Macroramphosus scolopax","OBIS"
"Allocyttus verrucosus","OBIS"
"Salvelinus fontinalis","OBIS"
"Lumpenus lampretaeformis","OBIS"
"Mustelus canis","OBIS"
"Fenestraja plutonia","OBIS"
"Gigantura indica","OBIS"
"Lampanyctus nobilis","OBIS"
"Gigantactis macronema","OBIS"
"Dolopichthys pullatus","OBIS"
"Trinectes maculatus","OBIS"
"Leiostomus xanthurus","OBIS"
"Pogonias cromis","OBIS"
"Cubiceps capensis","OBIS"
"Cubiceps pauciradiatus","OBIS"
"Barbourisia rufa","OBIS"
"Oligoplites saurus","OBIS"
"Uraspis secunda","OBIS"
"Aphanopus intermedius","OBIS"
"Gymnomuraena zebra","OBIS"
"Pseudocarcharias kamoharai","OBIS"
"Symbolophorus boops","OBIS"
"Pegasus volitans","OBIS"
"Gnathanodon speciosus","OBIS"
"Kyphosus vaigiensis","OBIS"
"Iniistius pavo","OBIS"
"Glossogobius giuris","OBIS"
"Priolepis eugenius","OBIS"
"Xanthichthys lineopunctatus","OBIS"
"Brama dussumieri","OBIS"
"Monognathus rajui","OBIS"
"Hemitripterus bolini","OBIS"
"Gymnothorax dovii","OBIS"
"Muraena lentiginosa","OBIS"
"Anotopterus nikparini","OBIS"
"Evermannella ahlstromi","OBIS"
"Scopelarchus stephensi","OBIS"
"Cheilopogon hubbsi","OBIS"
"Merluccius angustimanus","OBIS"
"Lophotus capellei","OBIS"
"Himantolophus nigricornis","OBIS"
"Himantolophus sagamius","OBIS"
"Oneirodes basili","OBIS"
"Diaphus kuroshio","OBIS"
"Brotulotaenia nielseni","OBIS"
"Bajacalifornia erimoensis","OBIS"
"Dolichopteryx parini","OBIS"
"Chaetodon humeralis","OBIS"
"Thalassoma lucasanum","OBIS"
"Euthynnus lineatus","OBIS"
"Monognathus ahlstromi","OBIS"
"Paraliparis deani","OBIS"
"Paraliparis ulochir","OBIS"
"Psednos anoderkes","OBIS"
"Psednos cathetostomus","OBIS"
"Psednos griseus","OBIS"
"Psednos mexicanus","OBIS"
"Scorpaena mystes","OBIS"
"Sebastes melanosema","OBIS"
"Sebastes moseri","OBIS"
"Sebastes notius","OBIS"
"Sebastes reedi","OBIS"
"Astronesthes nigroides","OBIS"
"Anchoa eigenmannia","OBIS"
"Scopelarchoides nicholsi","OBIS"
"Porichthys analis","OBIS"
"Hippoglossina macrops","OBIS"
"Syacium ovale","OBIS"
"Strongylura scapularis","OBIS"
"Larimus pacificus","OBIS"
"Diplectrum radiale","OBIS"
"Myripristis leiognathus","OBIS"
"Bellator xenisma","OBIS"
"Cryptacanthodes giganteus","OBIS"
"Diapterus peruvianus","OBIS"
"Eucinostomus currani","OBIS"
"Opistognathus punctatus","OBIS"
"Ctenogobius sagittula","OBIS"
"Gobiosoma paradoxum","OBIS"
"Lutjanus argentiventris","OBIS"
"Lutjanus colorado","OBIS"
"Sufflamen verres","OBIS"
"Bathygobius ramosus","OBIS"
"Gyrinomimus myersi","OBIS"
"Plagiotremus azaleus","OBIS"
"Okamejei boesemani","OBIS"
"Sigmops gracilis","OBIS"
"Borophryne apogon","OBIS"
"Lepidopsetta mochigarei","OBIS"
"Lepidopsetta polyxystra","OBIS"
"Lumpenopsis clitella","OBIS"
"Malacoctenus hubbsi","OBIS"
"Megachasma pelagios","OBIS"
"Osteodiscus cascadiae","OBIS"
"Paraclinus monophthalmus","OBIS"
"Parvilux boschmai","OBIS"
"Perissias taeniopterus","OBIS"
"Sebastolobus macrochir","OBIS"
"Tarletonbeania taylori","OBIS"
"Tomicodon humeralis","OBIS"
"Trachinops noarlungae","OBIS"
"Zameus squamulosus","OBIS"
"Remora albescens","OBIS"
"Pentaceros wheeleri","OBIS"
"Macroparalepis johnfitchi","OBIS"
"Poromitra curilensis","OBIS"
"Hyporthodus niphobles","OBIS"
"Fowlerichthys avalonis","OBIS"
"Lampanyctus crypticus","OBIS"
"Dasyscopelus selenops","OBIS"
"Careproctus colliculi","OBIS"
"Sphyrna lewini","OBIS"
"Mustelus mustelus","OBIS"
"Lamna nasus","OBIS"
"Mobula mobular","OBIS"
"Squatina squatina","OBIS"
"Serrivomer beanii","OBIS"
"Simenchelys parasitica","OBIS"
"Benthalbella infans","OBIS"
"Platybelone argalus","OBIS"
"Lophotus lacepede","OBIS"
"Regalecus glesne","OBIS"
"Caulophryne polynema","OBIS"
"Linophryne coronata","OBIS"
"Microlophichthys microlophus","OBIS"
"Diaphus effulgens","OBIS"
"Hygophum hygomii","OBIS"
"Lepidophanes guentheri","OBIS"
"Bathytroctes macrolepis","OBIS"
"Narcetes stomias","OBIS"
"Rhynchohyalus natalensis","OBIS"
"Caranx hippos","OBIS"
"Remora osteochir","OBIS"
"Nealotus tripes","OBIS"
"Heteropriacanthus cruentatus","OBIS"
"Sphyraena sphyraena","OBIS"
"Tetragonurus atlanticus","OBIS"
"Saccopharynx ampullaceus","OBIS"
"Taurulus bubalis","OBIS"
"Sebastes fasciatus","OBIS"
"Scopeloberyx opisthopterus","OBIS"
"Maurolicus muelleri","OBIS"
"Astronesthes gemmifer","OBIS"
"Bathophilus brevis","OBIS"
"Feresa attenuata","OBIS"
"Venefica procera","OBIS"
"Acanthostracion quadricornis","OBIS"
"Desmodema polystictum","OBIS"
"Menidia beryllina","OBIS"
"Hyporhamphus unifasciatus","OBIS"
"Epinephelus guttatus","OBIS"
"Scorpaena plumieri","OBIS"
"Parablennius marmoreus","OBIS"
"Eucinostomus argenteus","OBIS"
"Chanos chanos","OBIS"
"Idiolychnus urolampus","OBIS"
"Lampanyctus achirus","OBIS"
"Scopelarchoides signifer","OBIS"
"Oxyporhamphus micropterus","OBIS"
"Scorpaenopsis diabolus","OBIS"
"Cirrhitichthys oxycephalus","OBIS"
"Epibulus insidiator","OBIS"
"Entomacrodus striatus","OBIS"
"Tetrapturus angustirostris","OBIS"
"Euleptorhamphus viridis","OBIS"
"Pterycombus petersii","OBIS"
"Taractichthys steindachneri","OBIS"
"Squalogadus modificatus","OBIS"
"Abyssobrotula galatheae","OBIS"
"Poroclinus rothrocki","OBIS"
"Hemilepidotus jordani","OBIS"
"Lycodes palearis","OBIS"
"Rhizoprionodon longurio","OBIS"
"Mustelus lunulatus","OBIS"
"Dasyatis brevis","OBIS"
"Gymnothorax panamensis","OBIS"
"Venefica tentaculata","OBIS"
"Serrivomer samoensis","OBIS"
"Omosudis lowii","OBIS"
"Benthalbella linguidens","OBIS"
"Synodus evermanni","OBIS"
"Hemiramphus saltator","OBIS"
"Coryphaenoides liocephalus","OBIS"
"Echinomacrurus occidentalis","OBIS"
"Nezumia convergens","OBIS"
"Caulophryne pelagica","OBIS"
"Diceratias pileatus","OBIS"
"Gigantactis gargantua","OBIS"
"Gigantactis microdontis","OBIS"
"Gigantactis savagei","OBIS"
"Linophryne racemifera","OBIS"
"Lophodolos indicus","OBIS"
"Centrobranchus andreae","OBIS"
"Lampanyctus omostigma","OBIS"
"Myctophum lychnobium","OBIS"
"Protomyctophum beckeri","OBIS"
"Symbolophorus reversus","OBIS"
"Scopelengys clarkei","OBIS"
"Barathronus pacificus","OBIS"
"Cataetyx simus","OBIS"
"Bassozetus elongatus","OBIS"
"Bassozetus levistomatus","OBIS"
"Dolichopteryx anascopa","OBIS"
"Synchiropus atrilabiatus","OBIS"
"Selene peruviana","OBIS"
"Trachinotus rhodopus","OBIS"
"Pseudupeneus grandisquamis","OBIS"
"Psenes sio","OBIS"
"Howella pammelas","OBIS"
"Umbrina xanti","OBIS"
"Epinephelus analogus","OBIS"
"Mycteroperca rosacea","OBIS"
"Serranus aequidens","OBIS"
"Benthodesmus pacificus","OBIS"
"Lycenchelys monstrosa","OBIS"
"Lycenchelys scaurus","OBIS"
"Pachycara gymninium","OBIS"
"Symphurus atramentatus","OBIS"
"Liparis adiastolus","OBIS"
"Liparis callyodon","OBIS"
"Psednos pallidus","OBIS"
"Scorpaena histrio","OBIS"
"Sebastes ciliatus","OBIS"
"Sebastes cortezi","OBIS"
"Sebastes exsul","OBIS"
"Sebastes oculatus","OBIS"
"Poromitra oscitans","OBIS"
"Cyclothone parapallida","OBIS"
"Eustomias bifilis","OBIS"
"Eustomias orientalis","OBIS"
"Hippocampus zosterae","OBIS"
"Syngnathus auliscus","OBIS"
"Syngnathus carinatus","OBIS"
"Sphoeroides lispus","OBIS"
"Elops affinis","OBIS"
"Rhynchoconger nitens","OBIS"
"Anchoa argentivittata","OBIS"
"Anchoa curta","OBIS"
"Anchoa exigua","OBIS"
"Bagre pinnimaculatus","OBIS"
"Porogadus catena","OBIS"
"Cyclopsetta panamensis","OBIS"
"Halichoeres dispilus","OBIS"
"Halichoeres insularis","OBIS"
"Hippoglossina tetrophthalma","OBIS"
"Lestidium prolixum","OBIS"
"Brotula clarkae","OBIS"
"Cynoscion parvipinnis","OBIS"
"Diplectrum euryplectrum","OBIS"
"Engyophrys sanctilaurentii","OBIS"
"Caulolatilus hubbsi","OBIS"
"Bellator gymnostethus","OBIS"
"Prionotus albirostris","OBIS"
"Prionotus ruscarius","OBIS"
"Chaetodipterus zonatus","OBIS"
"Coryphopterus urospilus","OBIS"
"Lutjanus guttatus","OBIS"
"Lutjanus viridis","OBIS"
"Peprilus medius","OBIS"
"Polydactylus approximans","OBIS"
"Dermatolepis dermatolepis","OBIS"
"Cephaloscyllium laticeps","OBIS"
"Entomacrodus nigricans","OBIS"
"Malacanthus plumieri","OBIS"
"Bathygobius soporator","OBIS"
"Psenopsis anomala","OBIS"
"Blenniella bilitonensis","OBIS"
"Lycodapus psarostomatus","OBIS"
"Acantholiparis caecus","OBIS"
"Achirus mazatlanus","OBIS"
"Anisotremus interruptus","OBIS"
"Aracana ornata","OBIS"
"Arcos erythrops","OBIS"
"Cephalurus cephalus","OBIS"
"Cherublemma emmelas","OBIS"
"Derepodichthys alepidotus","OBIS"
"Enneanectes carminalis","OBIS"
"Gillellus semicinctus","OBIS"
"Labrisomus wigginsi","OBIS"
"Microlepidotus inornatus","OBIS"
"Ogilbia ventralis","OBIS"
"Scytalichthys miurus","OBIS"
"Merluccius gayi","OBIS"
"Lampanyctus fernae","OBIS"
"Neosynchiropus ocellatus","OBIS"
"Sousa plumbea","OBIS"
"Dolichopteryx pseudolongipes","OBIS"
"Sebastes variabilis","OBIS"
"Pseudoscopelus lavenbergi","OBIS"
"Bathylychnops brachyrhynchus","OBIS"
"Etmopterus benchleyi","OBIS"
"Gobioclinus dendriticus","OBIS"
"Sebastes melanostictus","OBIS"
"Richardsonius egregius","OBIS"
"Mola tecta","OBIS"
"Crenimugil buchanani","OBIS"
"Sebastes diaconus","OBIS"
"Dasyscopelus obtusirostris","OBIS"
"Pseudobatos glaucostigma","OBIS"
"Dasyscopelus brachygnathos","OBIS"
"Raja montereyensis","OBIS"
"Careproctus yanceyi","OBIS"
