"ASV_id","domain_global","phylum_global","class_global","order_global","family_global","genus_global","species_global","pct_id_global","TAXID","SCIENTIFIC_NAME","COUNT","sintax","domain_local","phylum_local","class_local","order_local","family_local","genus_local","species_local","pct_id_local","pass1_winner","pass2_triggered","preferred_pctid","preferred_database","preferred_domain","preferred_phylum","preferred_class","preferred_order","preferred_family","preferred_genus","preferred_species","preferred_scientific_name"
"MiFish_0000001",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,225309,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000002",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,2870,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000003",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,19113,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000004","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Euthynnus",NA,99.4047619047619,"8225","Euthynnus",441,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Scombriformes,f:Scombridae,g:Auxis,s:Auxis_thazard","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis thazard",98.2,"global",TRUE,99.4047619047619,"lca_global_v_local","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae",NA,NA,"Scombridae"
"MiFish_0000005",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,4405,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000006",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,60,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000007","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",100,"1229150","Mugil thoburni",158907,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Mugiliformes,f:Mugilidae,g:Mugil,s:Mugil_thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",100,"local",FALSE,100,"local","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","Mugil thoburni"
"MiFish_0000008",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,4118,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000009",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000010",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,800,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000011",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000012","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons",100,"1350519","Stegastes arcifrons",57251,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","Stegastes arcifrons"
"MiFish_0000013",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,15914,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000014",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000015",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000016",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,3486,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000017",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,40,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000018",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,513,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000019",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000020",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,432,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000021",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,122,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000022",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,3531,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000023",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,94,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000024",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000025",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,92,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000026",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,480,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000027",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,8263,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000028",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000029",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,87,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000030",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,89,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000031",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000032",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000033",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,49,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000034",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,40,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000035","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",98.8235294117647,"1229150","Mugil thoburni",62,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Mugiliformes,f:Mugilidae,g:Mugil,s:Mugil_thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",98.8,"global",TRUE,98.8235294117647,"lca_global_v_local","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","Mugil thoburni"
"MiFish_0000036",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000037",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,71,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000038",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,49,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000039",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,42,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000040",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000041",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000042",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000043",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000044",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,453,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000045","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons",99.4285714285714,"1350519","Stegastes arcifrons",189,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4285714285714,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","Stegastes arcifrons"
"MiFish_0000046",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,142,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000047",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,69,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000048",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000049",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000050",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000051",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,35,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000052",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000053",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,108,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000054",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,36,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000055","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",99.4117647058823,"1229150","Mugil thoburni",496,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Mugiliformes,f:Mugilidae,g:Mugil,s:Mugil_thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",99.4,"global",TRUE,99.4117647058823,"lca_global_v_local","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","Mugil thoburni"
"MiFish_0000056",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,45,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000057",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,198,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000058","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis",97.0588235294118,"722560","Archosargus rhomboidalis",10375,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.0588235294118,"global","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis","Archosargus rhomboidalis"
"MiFish_0000059",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,17,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000060",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,2362,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000061",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,17,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000062",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000063",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,44,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000064",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000065",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000066","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus acanthurus",95.3757225433526,"2884370","Lampanyctus acanthurus",65,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.3757225433526,"global","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus acanthurus","Lampanyctus acanthurus"
"MiFish_0000067",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,106,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000068",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,33,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000069",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,66878,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000070",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,1076,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000071",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000072",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000073",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000074",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000075",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000076",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000077",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000078",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,43,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000079",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000080",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000081",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,17,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000082",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,81,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000083",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000084",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,92,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000085",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000086",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,82,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000087",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000088",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000089",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000090",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000091","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",97.6331360946746,"211834","Lutjanus argentimaculatus",10696,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6331360946746,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus","Lutjanus argentimaculatus"
"MiFish_0000092","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.8165680473373,"40493","Lutjanus",10583,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.8165680473373,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Lutjanus"
"MiFish_0000093","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",98.2248520710059,"482919","Orthopristis chrysoptera",20547,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2248520710059,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Orthopristis chrysoptera"
"MiFish_0000094","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6331360946746,"482919","Orthopristis chrysoptera",294,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6331360946746,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Orthopristis chrysoptera"
"MiFish_0000095","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus",100,"435274","Gerres cinereus",7098,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","Gerres cinereus"
"MiFish_0000096","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2248520710059,"40493","Lutjanus",43,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2248520710059,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Lutjanus"
"MiFish_0000097",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,28275,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000098","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",100,"48193","Mugil cephalus",156835,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Mugiliformes,f:Mugilidae,g:Mugil,s:Mugil_cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",100,"local",FALSE,100,"local","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","Mugil cephalus"
"MiFish_0000099",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,1362,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000100","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2248520710059,"40493","Lutjanus",35,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2248520710059,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Lutjanus"
"MiFish_0000101",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,239,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000102","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2248520710059,"40493","Lutjanus",25,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2248520710059,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Lutjanus"
"MiFish_0000103","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6331360946746,"482919","Orthopristis chrysoptera",120,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6331360946746,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Orthopristis chrysoptera"
"MiFish_0000104",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000105","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2248520710059,"40493","Lutjanus",25,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2248520710059,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Lutjanus"
"MiFish_0000106","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6331360946746,"482919","Orthopristis chrysoptera",63,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6331360946746,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Orthopristis chrysoptera"
"MiFish_0000107","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",97.0414201183432,"211834","Lutjanus argentimaculatus",61,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.0414201183432,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus","Lutjanus argentimaculatus"
"MiFish_0000108","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",97.0414201183432,"211834","Lutjanus argentimaculatus",44,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.0414201183432,"global","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus","Lutjanus argentimaculatus"
