Species	Source
Odontaspis ferox	Local_csv
Carcharodon carcharias	Local_csv
Isurus oxyrinchus	Local_csv
Rhincodon typus	Local_csv
Dasyatis brevis	Local_csv
Dasyatis dipterura	Local_csv
Dasyatis longa	Local_csv
Himantura pacifica	Local_csv
Pteroplatytrygon violacea	Local_csv
Taeniura meyeni	Local_csv
Myliobatis californica	Local_csv
Pteromylaeus asperrimus	Local_csv
Manta birostris	Local_csv
Mobula japanica	Local_csv
Mobula munkiana	Local_csv
Mobula tarapacana	Local_csv
Aetobatus narinari	Local_csv
Myliobatis peruvianus	Local_csv
Rhinoptera steindachneri	Local_csv
Bathyraja spinosissima	Local_csv
Gurgesiella furvescens	Local_csv
Raja velezi	Local_csv
Rajella eisenhardti	Local_csv
Rhinobatos planiceps	Local_csv
Centrophorus squamosus	Local_csv
Centroscyllium nigrum	Local_csv
Isistius brasiliensis	Local_csv
Echinorhinus cookei	Local_csv
Narcine entemedor	Local_csv
Torpedo peruana	Local_csv
Torpedo tremens	Local_csv
Hydrolagus alphus	Local_csv
Hydrolagus mccoskeri	Local_csv
Branchiostoma elongatum	Local_csv
Eptatretus grouseri	Local_csv
Eptatretus mccoskeri	Local_csv
Eptatretus wisneri	Local_csv
Eptatretus lakeside	Local_csv
Actinopteri	OBIS
Epinephelus labriformis	OBIS
Holacanthus passer	OBIS
Mycteroperca olfax	OBIS
Scarus ghobban	OBIS
Bodianus diplotaenia	OBIS
Thalassoma lucasanum	OBIS
Johnrandallia nigrirostris	OBIS
Sufflamen verres	OBIS
Ophioblennius steindachneri	OBIS
Halichoeres dispilus	OBIS
Acanthurus xanthopterus	OBIS
Rhincodon typus	OBIS
Stegastes beebei	OBIS
Lutjanus viridis	OBIS
Plagiotremus azaleus	OBIS
Cephalopholis panamensis	OBIS
Lutjanus argentiventris	OBIS
Arothron meleagris	OBIS
Mobula birostris	OBIS
Cirrhitichthys oxycephalus	OBIS
Cephalopholis colonus	OBIS
Dermatolepis dermatolepis	OBIS
Stegastes arcifrons	OBIS
Serranus psittacinus	OBIS
Apogon atradorsatus	OBIS
Azurina atrilobata	OBIS
Halichoeres nicholsi	OBIS
Cirrhitus rivulatus	OBIS
Scarus rubroviolaceus	OBIS
Tylosurus acus	OBIS
Serranidae	OBIS
Thunnus	OBIS
Abudefduf troschelii	OBIS
Mugil thoburni	OBIS
Lutjanus	OBIS
Seriola rivoliana	OBIS
Acanthocybium solandri	OBIS
Sphoeroides annulatus	OBIS
Cephalopholis	OBIS
Zanclus cornutus	OBIS
Melichthys niger	OBIS
Chaetodon humeralis	OBIS
Mugil curema	OBIS
Canthigaster punctatissima	OBIS
Scorpaena mystes	OBIS
Semicossyphus darwini	OBIS
Bathygobius soporator	OBIS
Caulolatilus princeps	OBIS
Lepidonectes corallicola	OBIS
Stegastes acapulcoensis	OBIS
Paralabrax albomaculatus	OBIS
Melichthys	OBIS
Microspathodon dorsalis	OBIS
Ariopsis seemanni	OBIS
Bodianus eclancheri	OBIS
Elagatis bipinnulata	OBIS
Abudefduf	OBIS
Scarus	OBIS
Lutjanus guttatus	OBIS
Sphyrna lewini	OBIS
Kyphosus	OBIS
Girella freminvillii	OBIS
Myripristis	OBIS
Gymnothorax dovii	OBIS
Clupeidae	OBIS
Orthopristis forbesi	OBIS
Caranx	OBIS
Scomberomorus sierra	OBIS
Lythrypnus gilberti	OBIS
Balistes polylepis	OBIS
Muraena lentiginosa	OBIS
Mulloidichthys dentatus	OBIS
Pontinus	OBIS
Fistularia commersonii	OBIS
Rypticus bicolor	OBIS
Scorpaenodes xyris	OBIS
Lutjanus novemfasciatus	OBIS
Kyphosus elegans	OBIS
Aulostomus chinensis	OBIS
Coryphopterus urospilus	OBIS
Acanthurus nigricans	OBIS
Opisthonema libertate	OBIS
Anisotremus scapularis	OBIS
Diodon holocanthus	OBIS
Centropomus armatus	OBIS
Myripristis leiognathus	OBIS
Triaenodon obesus	OBIS
Epinephelus	OBIS
Bathygobius lineatus	OBIS
Caranx caballus	OBIS
Thalassoma	OBIS
Pomacentridae	OBIS
Stegastes flavilatus	OBIS
Alphestes immaculatus	OBIS
Arothron hispidus	OBIS
Caranx melampygus	OBIS
Lile stolifera	OBIS
Sargocentron suborbitale	OBIS
Scombridae	OBIS
Mugil cephalus	OBIS
Eucinostomus currani	OBIS
Tylosurus	OBIS
Vinciguerria lucetia	OBIS
Haemulon maculicauda	OBIS
Scarus perrico	OBIS
Hyporhamphus unifasciatus	OBIS
Eucinostomus dowii	OBIS
Synodus lacertinus	OBIS
Mugil	OBIS
Microspathodon bairdii	OBIS
Haemulon aurolineatum	OBIS
Rypticus nigripinnis	OBIS
Diogenichthys laternatus	OBIS
Synodus scituliceps	OBIS
Paralabrax maculatofasciatus	OBIS
Apogon retrosella	OBIS
Chanos chanos	OBIS
Poeciliopsis	OBIS
Oplegnathus insignis	OBIS
Acanthurus triostegus	OBIS
Haemulon scudderii	OBIS
Haemulidae	OBIS
Diapterus peruvianus	OBIS
Halichoeres	OBIS
Atherinopsidae	OBIS
Etropus crossotus	OBIS
Hoplopagrus guentherii	OBIS
Hypanus dipterurus	OBIS
Scarus compressus	OBIS
Coryphaena hippurus	OBIS
Nicholsina denticulata	OBIS
Pseudobalistes naufragium	OBIS
Anisotremus interruptus	OBIS
Polydactylus approximans	OBIS
Citharichthys gilberti	OBIS
Tomicodon petersii	OBIS
Gobiomorus maculatus	OBIS
Mugil galapagensis	OBIS
Entomacrodus chiostictus	OBIS
Poecilia	OBIS
Canthidermis maculata	OBIS
Kyphosus vaigiensis	OBIS
Ctenogobius sagittula	OBIS
Trachinotus rhodopus	OBIS
Stegastes rectifraenum	OBIS
Labrisomus xanti	OBIS
Euthynnus affinis	OBIS
Gerres cinereus	OBIS
Albula vulpes	OBIS
Symphurus atramentatus	OBIS
Holacanthus	OBIS
Syacium ovale	OBIS
Prionotus stephanophrys	OBIS
Carangidae	OBIS
Canthigaster janthinoptera	OBIS
Sphyraena idiastes	OBIS
Phosichthyidae	OBIS
Malacoctenus tetranemus	OBIS
Caranx sexfasciatus	OBIS
Thalassoma grammaticum	OBIS
Poecilia sphenops	OBIS
Poeciliopsis turrubarensis	OBIS
Bathygobius ramosus	OBIS
Rhencus macracanthus	OBIS
Haemulopsis leuciscus	OBIS
Diodon hystrix	OBIS
Malacoctenus hubbsi	OBIS
Harengula thrissina	OBIS
Eucinostomus gracilis	OBIS
Gymnothorax panamensis	OBIS
Tetraodontiformes	OBIS
Achirus mazatlanus	OBIS
Sardinops sagax	OBIS
Carcharhinus galapagensis	OBIS
Myctophum aurolaternatum	OBIS
Selar crumenophthalmus	OBIS
Pseudupeneus grandisquamis	OBIS
Gobiesox pinniger	OBIS
Urobatis halleri	OBIS
Acanthemblemaria crockeri	OBIS
Myrichthys tigrinus	OBIS
Halichoeres notospilus	OBIS
Caranx caninus	OBIS
Euthynnus lineatus	OBIS
Zalieutes elater	OBIS
Selene peruviana	OBIS
Auxis	OBIS
Labrisomus multiporosus	OBIS
Doryrhamphus excisus	OBIS
Trachinotus	OBIS
Oligoplites saurus	OBIS
Arothron	OBIS
Oxyporhamphus micropterus	OBIS
Pomacanthus zonipectus	OBIS
Apogon	OBIS
Ophioblennius atlanticus	OBIS
Centropomus medius	OBIS
Oligoplites altus	OBIS
Stegastes	OBIS
Chilomycterus reticulatus	OBIS
Diplectrum pacificum	OBIS
Calamus brachysomus	OBIS
Benthosema pterotum	OBIS
Novaculichthys taeniourus	OBIS
Gymnothorax castaneus	OBIS
Engraulis	OBIS
Porichthys margaritatus	OBIS
Anchoa	OBIS
Cratinus agassizii	OBIS
Decapterus macarellus	OBIS
Hemilutjanus macrophthalmos	OBIS
Chromis alta	OBIS
Anchoa ischana	OBIS
Calamus taurinus	OBIS
Eucinostomus melanopterus	OBIS
Cetengraulis mysticetus	OBIS
Lythrypnus dalli	OBIS
Hypsoblennius brevipinnis	OBIS
Apogon dovii	OBIS
Dormitator latifrons	OBIS
Enneanectes carminalis	OBIS
Peprilus medius	OBIS
Chaenomugil proboscideus	OBIS
Dajaus monticola	OBIS
Bagre panamensis	OBIS
Abantennarius sanguineus	OBIS
Hypsoblennius gentilis	OBIS
Trachinotus paitensis	OBIS
Haemulon flaviguttatum	OBIS
Hippocampus ingens	OBIS
Gobiidae	OBIS
Caranx hippos	OBIS
Gobiosoma chiquita	OBIS
Girella simplicidens	OBIS
Lutjanus jordani	OBIS
Lutjanus aratus	OBIS
Paralichthys californicus	OBIS
Eleotris picta	OBIS
Elacatinus puncticulatus	OBIS
Myrophis vafer	OBIS
Haemulon sexfasciatum	OBIS
Eucinostomus entomelas	OBIS
Argyropelecus lychnus	OBIS
Chloroscombrus orqueta	OBIS
Kyphosus ocyurus	OBIS
Triphoturus mexicanus	OBIS
Scomber japonicus	OBIS
Eucinostomus	OBIS
Sciaenidae	OBIS
Synodus evermanni	OBIS
Awaous banana	OBIS
Tomicodon boehlkei	OBIS
Diapterus brevirostris	OBIS
Taeniurops meyeni	OBIS
Coryphaena equiselis	OBIS
Bathygobius	OBIS
Epinephelus analogus	OBIS
Gobiesox adustus	OBIS
Fundulus parvipinnis	OBIS
Axoclinus	OBIS
Heterodontus quoyi	OBIS
Sarda orientalis	OBIS
Euthynnus	OBIS
Atherinops affinis	OBIS
Engraulidae	OBIS
Atherinella eriarcha	OBIS
Chaetodipterus zonatus	OBIS
Sufflamen	OBIS
Lampanyctus omostigma	OBIS
Labridae	OBIS
Acanthurus	OBIS
Acanthemblemaria castroi	OBIS
Rhencus panamensis	OBIS
Canthigaster	OBIS
Orthopristis reddingi	OBIS
Sphoeroides lobatus	OBIS
Uropterygius	OBIS
Diplobatis ommata	OBIS
Trichiurus lepturus	OBIS
