"ASV_id","domain","phylum","class","order","family","genus","species"
"MiFish_0000937","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis"
"MiFish_0000938",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000939",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000940",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000941",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000942","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
"MiFish_0000943",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000944","Eukaryota","Chordata","Actinopteri",NA,"Pomacanthidae","Holacanthus",NA
"MiFish_0000945","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA
"MiFish_0000946",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000947","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus"
"MiFish_0000948",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000949","Eukaryota","Chordata","Actinopteri",NA,"Sciaenidae",NA,NA
"MiFish_0000950",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000951",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000952","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus","Prionurus biafraensis"
"MiFish_0000953","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0000954","Eukaryota","Chordata","Actinopteri","Tetraodontiformes",NA,NA,NA
"MiFish_0000955",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000956",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000957",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000958",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000959",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000960",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000961","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus"
"MiFish_0000962",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000963",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000964",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000965",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000966",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000967",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000968","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000969",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000970",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000971","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomber","Scomber australasicus"
"MiFish_0000972",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000973",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000974","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Arothron","Arothron hispidus"
"MiFish_0000975",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000976","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA
"MiFish_0000977","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000978",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000979",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000980",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000981",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000982",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000983",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000984",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000985","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000986","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomber","Scomber australasicus"
"MiFish_0000987",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000988",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000989",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000990",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000991","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000992","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000993",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000994",NA,NA,NA,NA,NA,NA,NA
"MiFish_0000995","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000996","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Arothron","Arothron hispidus"
"MiFish_0000997","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
"MiFish_0000998","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000999",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001000",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001001",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001002","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Thalassoma","Thalassoma lucasanum"
"MiFish_0001003","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Thalassoma","Thalassoma lucasanum"
"MiFish_0001004",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001005","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA
"MiFish_0001006",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001007","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001008",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001009",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001010",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001011","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0001012","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus"
"MiFish_0001013",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001014",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001015","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus"
"MiFish_0001016","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus"
"MiFish_0001017",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001018",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001019","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus"
"MiFish_0001020",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001021","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA
"MiFish_0001022",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001023","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001024","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001025",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001026","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001027",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001028",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001029","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Haemulon","Haemulon plumierii"
"MiFish_0001030","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001031",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001032",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001033",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001034",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001035",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001036",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001037",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001038",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001039","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus"
"MiFish_0001040",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001041","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0001042",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001043",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001044",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001045","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0001046","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Hyporthodus","Hyporthodus octofasciatus"
"MiFish_0001047",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001048",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001049",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001050","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus","Pontinus macrocephalus"
"MiFish_0001051","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi"
"MiFish_0001052",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001053",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001054",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001055","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001056",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001057",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001058",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001059","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0001060",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001061",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001062","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001063","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri"
"MiFish_0001064","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001065","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci"
"MiFish_0001066",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001067",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001068","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0001069",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001070","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001071",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001072",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001073","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001074",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001075",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001076",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001077",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001078",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001079","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Selar","Selar crumenophthalmus"
"MiFish_0001080","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001081","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx",NA
"MiFish_0001082",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001083",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001084",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001085",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001086",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001087",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001088",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001089","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus","Eucinostomus melanopterus"
"MiFish_0001090","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Sphyrna","Sphyrna lewini"
"MiFish_0001091",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001092",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001093",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001094",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001095",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001096","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus","Eucinostomus melanopterus"
"MiFish_0001097",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001098","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Alectis","Alectis ciliaris"
"MiFish_0001099",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001100","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001101",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001102",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001103",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001104",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001105","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001106",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001107",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001108",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001109",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001110",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001111",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001112",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001113",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001114",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001115","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx",NA
"MiFish_0001116","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001117",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001118",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001119","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Selar","Selar crumenophthalmus"
"MiFish_0001120",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001121",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001122",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001123",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001124","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001125",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001126",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001127","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx melampygus"
"MiFish_0001128",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001129","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001130",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001131",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001132",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001133","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia"
"MiFish_0001134",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001135",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001136",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001137",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001138",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001139","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001140",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001141",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001142",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001143","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus"
"MiFish_0001144",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001145","Eukaryota","Chordata","Actinopteri","Scombriformes","Nomeidae","Cubiceps","Cubiceps pauciradiatus"
"MiFish_0001146","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri"
"MiFish_0001147","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri"
"MiFish_0001148",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001149","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Enchelycore","Enchelycore nigricans"
"MiFish_0001150",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001151",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001152","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001153",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001154",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001155","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis"
"MiFish_0001156","Eukaryota","Chordata","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","Xiphias gladius"
"MiFish_0001157",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001158",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001159",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001160",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001161",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001162",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001163",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001164","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Seriola","Seriola rivoliana"
"MiFish_0001165","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Girellidae","Girella",NA
"MiFish_0001166","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA
"MiFish_0001167",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001168","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0001169",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001170","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0001171",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001172",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001173","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes rectifraenum"
"MiFish_0001174","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0001175",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001176","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia"
"MiFish_0001177","Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Microdesmus","Microdesmus longipinnis"
"MiFish_0001178",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001179","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis"
"MiFish_0001180",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001181",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001182",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001183",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001184",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001185",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001186",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001187",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001188","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi"
"MiFish_0001189","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0001190","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi"
"MiFish_0001191",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001192","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri"
"MiFish_0001193",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001194","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0001195",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001196","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx crysos"
"MiFish_0001197","Eukaryota","Chordata","Actinopteri","Chaetodontiformes","Chaetodontidae","Johnrandallia","Johnrandallia nigrirostris"
"MiFish_0001198",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001199",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001200",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001201","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Platybelone","Platybelone argala"
"MiFish_0001202",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001203","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0001204",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001205",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001206",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001207",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001208",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001209",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001210",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001211",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001212",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001213",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001214",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001215",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001216",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001217",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001218",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001219",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001220",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001221",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001222",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001223","Eukaryota","Chordata","Actinopteri","Beloniformes","Exocoetidae","Prognichthys","Prognichthys sealei"
"MiFish_0001224",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001225",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001226",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001227",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001228",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001229",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001230",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001231",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001232","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes rectifraenum"
"MiFish_0001233","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0001234","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0001235","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae",NA,NA
"MiFish_0001236",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001237",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001238","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA
"MiFish_0001239",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001240",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001241",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001242",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001243","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri"
"MiFish_0001244","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Alectis","Alectis ciliaris"
"MiFish_0001245",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001246",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001247",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001248","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0001249",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001250",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001251",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001252",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001253",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001254",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001255","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001256",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001257",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001258",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001259",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001260",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001261",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001262",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001263",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001264",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001265",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001266",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001267",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001268","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001269","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus leucas"
"MiFish_0001270",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001271",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001272",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001273",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001274",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001275",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001276",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001277",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001278","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001279",NA,NA,NA,NA,NA,NA,NA
"MiFish_0001280","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0001281","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0001282","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Thalassoma","Thalassoma lucasanum"
"MiFish_0001283","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Aluterus",NA
